# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500406.178,21,9.4,0.74,-0.052,-0.347,-0.056,-0.024,-0.385,-0.051,-0.087,-0.374,-0.046,+0.031,-0.384,+0.004,-0.068,-0.330,-0.013,+0.108,-0.217,+0.119,-0.201,-0.206,+0.039,+1.116,-0.390,+2.735,-0.274,-0.063,-0.021,+10.117,-6.105,+21.137,-0.237,-0.028,-0.056,+0.084,+0.013,+0.035,-0.084,-0.013,-0.035,+0.142,+0.059,+0.281,-0.068,-0.025,-0.031,+0.231,+0.075,+0.265,-0.027,-0.020,-0.015
1783500406.230,22,17.0,0.74,-0.065,-0.346,-0.053,-0.037,-0.385,-0.051,-0.100,-0.372,-0.044,+0.021,-0.382,-0.012,-0.031,-0.307,+0.006,+0.098,-0.212,+0.110,-0.209,-0.207,+0.039,+0.856,-0.278,+1.910,-0.282,-0.064,-0.021,+7.207,-3.748,+14.414,-0.247,-0.030,-0.056,+0.083,+0.013,+0.037,-0.083,-0.013,-0.037,+0.178,+0.122,+0.514,-0.062,-0.028,-0.030,+0.343,+0.135,+0.481,-0.005,-0.023,+0.001
1783500406.289,23,20.2,0.74,-0.076,-0.347,-0.050,-0.047,-0.386,-0.051,-0.111,-0.372,-0.043,+0.013,-0.381,-0.029,+0.009,-0.286,+0.023,+0.088,-0.207,+0.102,-0.214,-0.208,+0.039,+0.651,-0.103,+1.374,-0.289,-0.065,-0.021,+4.983,-1.953,+9.313,-0.256,-0.033,-0.057,+0.083,+0.013,+0.037,-0.083,-0.013,-0.037,+0.182,+0.119,+0.508,-0.051,-0.029,-0.028,+0.414,+0.197,+0.673,+0.018,-0.023,+0.014
1783500406.343,24,14.9,0.74,-0.086,-0.349,-0.048,-0.056,-0.388,-0.052,-0.120,-0.372,-0.043,+0.004,-0.380,-0.035,+0.048,-0.263,+0.042,+0.078,-0.204,+0.096,-0.221,-0.208,+0.038,+0.434,+0.035,+0.854,-0.296,-0.065,-0.021,+1.185,+0.161,+1.347,-0.264,-0.036,-0.057,+0.082,+0.013,+0.036,-0.082,-0.013,-0.036,+0.189,+0.121,+0.514,-0.039,-0.028,-0.025,+0.478,+0.254,+0.846,+0.036,-0.022,+0.023
1783500406.407,25,25.9,0.74,-0.094,-0.350,-0.046,-0.064,-0.388,-0.052,-0.129,-0.373,-0.042,-0.004,-0.380,-0.035,+0.088,-0.241,+0.060,+0.067,-0.202,+0.094,-0.228,-0.207,+0.040,+0.374,+0.102,+0.810,-0.304,-0.064,-0.019,+0.968,+0.285,+0.994,-0.273,-0.037,-0.054,+0.082,+0.012,+0.033,-0.082,-0.012,-0.033,+0.199,+0.126,+0.521,-0.026,-0.026,-0.021,+0.535,+0.314,+1.018,+0.047,-0.017,+0.032
1783500406.490,26,12.4,0.78,-0.091,-0.353,-0.048,-0.060,-0.389,-0.055,-0.124,-0.376,-0.045,-0.004,-0.383,-0.019,+0.043,-0.264,+0.040,+0.066,-0.203,+0.100,-0.228,-0.206,+0.041,+0.419,+0.158,+1.064,-0.304,-0.062,-0.017,+0.966,+0.304,+1.017,-0.273,-0.036,-0.053,+0.082,+0.011,+0.030,-0.082,-0.011,-0.030,+0.165,+0.060,+0.286,-0.020,-0.023,-0.020,+0.488,+0.314,+0.994,+0.058,-0.015,+0.030
1783500406.590,27,11.8,0.78,-0.088,-0.355,-0.050,-0.055,-0.390,-0.057,-0.120,-0.378,-0.047,-0.004,-0.386,-0.003,-0.002,-0.286,+0.019,+0.064,-0.203,+0.106,-0.227,-0.206,+0.042,+0.464,+0.215,+1.317,-0.305,-0.061,-0.016,+0.964,+0.323,+1.040,-0.272,-0.035,-0.052,+0.081,+0.010,+0.028,-0.081,-0.010,-0.028,+0.130,-0.005,+0.051,-0.014,-0.019,-0.018,+0.442,+0.315,+0.970,+0.070,-0.014,+0.028
1783500406.635,28,12.9,0.83,-0.076,-0.355,-0.047,-0.044,-0.389,-0.051,-0.108,-0.378,-0.045,+0.003,-0.386,+0.022,-0.040,-0.308,+0.003,+0.070,-0.205,+0.120,-0.222,-0.203,+0.048,+0.423,+0.126,+1.092,-0.297,-0.056,-0.011,+3.080,-1.035,+6.657,-0.263,-0.031,-0.045,+0.082,+0.008,+0.021,-0.082,-0.008,-0.021,+0.124,-0.003,+0.054,-0.025,-0.017,-0.013,+0.373,+0.250,+0.772,+0.050,-0.013,+0.021
1783500406.784,29,11.6,0.84,-0.064,-0.353,-0.042,-0.032,-0.387,-0.044,-0.095,-0.377,-0.042,+0.012,-0.387,+0.048,-0.077,-0.329,-0.013,+0.079,-0.207,+0.135,-0.215,-0.200,+0.053,+0.583,-0.042,+1.630,-0.288,-0.053,-0.007,+4.447,-2.579,+10.575,-0.252,-0.027,-0.039,+0.082,+0.006,+0.016,-0.082,-0.006,-0.016,+0.116,-0.005,+0.040,-0.037,-0.016,-0.011,+0.307,+0.189,+0.589,+0.032,-0.012,+0.018
1783500406.876,30,8.5,0.82,-0.054,-0.351,-0.036,-0.023,-0.385,-0.035,-0.084,-0.375,-0.039,+0.018,-0.388,+0.074,-0.115,-0.349,-0.028,+0.088,-0.211,+0.153,-0.209,-0.198,+0.059,+0.754,-0.239,+2.168,-0.281,-0.049,-0.002,+5.858,-4.171,+14.591,-0.242,-0.021,-0.031,+0.083,+0.004,+0.011,-0.083,-0.004,-0.011,+0.113,-0.002,+0.048,-0.050,-0.014,-0.007,+0.244,+0.127,+0.405,+0.014,-0.010,+0.015
