# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783498408.537,27,19.8,0.66,-0.029,-0.276,-0.045,+0.002,-0.310,-0.043,-0.039,-0.301,-0.040,+0.094,-0.306,-0.016,-0.032,-0.286,-0.043,+0.176,-0.113,-0.097,-0.081,-0.092,+0.103,+0.163,-0.046,-0.130,-0.161,+0.009,+0.064,+0.025,-0.013,-0.001,-0.217,+0.004,+0.040,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.041,-0.005,+0.063,-0.156,-0.015,+0.073,-0.062,+0.024,+0.068,-0.184,+0.007,+0.021
1783498408.571,28,22.0,0.66,-0.030,-0.276,-0.045,+0.002,-0.310,-0.044,-0.040,-0.301,-0.040,+0.094,-0.305,-0.017,-0.033,-0.286,-0.043,+0.176,-0.113,-0.097,-0.082,-0.092,+0.102,+0.162,-0.047,-0.131,-0.162,+0.009,+0.064,+0.024,-0.012,+0.000,-0.217,+0.005,+0.041,+0.080,-0.023,-0.066,-0.080,+0.023,+0.066,-0.040,-0.005,+0.063,-0.156,-0.015,+0.073,-0.062,+0.024,+0.069,-0.184,+0.008,+0.021
1783498408.624,29,20.7,0.66,-0.030,-0.276,-0.045,+0.002,-0.310,-0.044,-0.040,-0.301,-0.040,+0.093,-0.306,-0.017,-0.033,-0.286,-0.043,+0.176,-0.113,-0.097,-0.082,-0.092,+0.102,+0.162,-0.047,-0.131,-0.163,+0.009,+0.064,+0.024,-0.012,-0.000,-0.214,+0.004,+0.037,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.040,-0.005,+0.062,-0.155,-0.015,+0.073,-0.060,+0.024,+0.068,-0.183,+0.007,+0.021
1783498408.654,30,25.9,0.65,-0.031,-0.276,-0.044,+0.002,-0.310,-0.044,-0.041,-0.301,-0.040,+0.093,-0.305,-0.016,-0.034,-0.286,-0.043,+0.176,-0.113,-0.096,-0.082,-0.092,+0.103,+0.162,-0.047,-0.131,-0.163,+0.010,+0.064,+0.023,-0.012,+0.000,-0.213,+0.004,+0.037,+0.080,-0.023,-0.066,-0.080,+0.023,+0.066,-0.039,-0.005,+0.063,-0.154,-0.015,+0.073,-0.060,+0.025,+0.069,-0.183,+0.007,+0.021
1783498408.708,31,21.7,0.66,-0.031,-0.276,-0.045,+0.002,-0.310,-0.044,-0.041,-0.301,-0.040,+0.093,-0.306,-0.016,-0.034,-0.286,-0.043,+0.176,-0.113,-0.096,-0.083,-0.092,+0.103,+0.162,-0.047,-0.131,-0.164,+0.010,+0.064,+0.023,-0.012,+0.000,-0.212,+0.004,+0.036,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.039,-0.004,+0.063,-0.154,-0.015,+0.073,-0.060,+0.024,+0.068,-0.182,+0.007,+0.020
1783498408.734,32,25.8,0.66,-0.030,-0.276,-0.046,+0.002,-0.310,-0.044,-0.041,-0.301,-0.041,+0.093,-0.306,-0.016,-0.034,-0.286,-0.044,+0.177,-0.113,-0.097,-0.083,-0.091,+0.103,+0.162,-0.047,-0.132,-0.163,+0.009,+0.064,+0.023,-0.012,-0.001,-0.209,+0.003,+0.032,+0.081,-0.023,-0.065,-0.081,+0.023,+0.065,-0.039,-0.005,+0.063,-0.154,-0.015,+0.072,-0.059,+0.024,+0.068,-0.181,+0.007,+0.020
1783498408.762,33,47.8,0.66,-0.030,-0.276,-0.046,+0.002,-0.310,-0.044,-0.041,-0.302,-0.041,+0.093,-0.307,-0.016,-0.033,-0.286,-0.044,+0.177,-0.113,-0.098,-0.083,-0.091,+0.103,+0.162,-0.047,-0.132,-0.163,+0.009,+0.064,+0.024,-0.013,-0.001,-0.209,+0.002,+0.032,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.040,-0.005,+0.063,-0.154,-0.015,+0.072,-0.060,+0.024,+0.067,-0.182,+0.007,+0.019
1783498408.804,34,22.2,0.66,-0.030,-0.276,-0.046,+0.003,-0.310,-0.044,-0.041,-0.301,-0.040,+0.093,-0.307,-0.015,-0.033,-0.286,-0.044,+0.177,-0.113,-0.097,-0.082,-0.092,+0.104,+0.162,-0.047,-0.131,-0.162,+0.009,+0.064,+0.025,-0.013,-0.001,-0.209,+0.002,+0.033,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.040,-0.004,+0.064,-0.154,-0.015,+0.073,-0.061,+0.024,+0.068,-0.182,+0.007,+0.020
1783498408.834,35,30.7,0.66,-0.030,-0.276,-0.046,+0.003,-0.310,-0.044,-0.040,-0.301,-0.040,+0.093,-0.307,-0.015,-0.033,-0.286,-0.044,+0.177,-0.113,-0.097,-0.082,-0.092,+0.103,+0.163,-0.047,-0.131,-0.161,+0.008,+0.064,+0.026,-0.012,-0.001,-0.208,+0.002,+0.032,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.040,-0.005,+0.063,-0.154,-0.015,+0.073,-0.062,+0.024,+0.067,-0.182,+0.007,+0.020
1783498408.863,36,38.8,0.65,-0.030,-0.276,-0.046,+0.002,-0.310,-0.044,-0.041,-0.301,-0.040,+0.093,-0.306,-0.014,-0.033,-0.286,-0.043,+0.176,-0.113,-0.097,-0.082,-0.092,+0.103,+0.162,-0.047,-0.131,-0.161,+0.008,+0.065,+0.025,-0.012,-0.001,-0.208,+0.002,+0.032,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.039,-0.005,+0.063,-0.154,-0.015,+0.073,-0.061,+0.024,+0.067,-0.182,+0.007,+0.020
1783498408.906,37,30.6,0.65,-0.031,-0.276,-0.046,+0.002,-0.310,-0.045,-0.042,-0.301,-0.040,+0.092,-0.306,-0.014,-0.034,-0.286,-0.043,+0.175,-0.113,-0.096,-0.082,-0.092,+0.102,+0.161,-0.047,-0.131,-0.161,+0.008,+0.065,+0.024,-0.012,-0.001,-0.208,+0.002,+0.031,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.039,-0.005,+0.063,-0.153,-0.015,+0.073,-0.061,+0.024,+0.067,-0.182,+0.007,+0.020
