frame,hips_pitch,hips_roll,hips_yaw,neck_pitch,neck_roll,neck_yaw,head_pitch,head_roll,head_yaw,L_shoulder_pitch,L_shoulder_roll,L_shoulder_yaw,L_elbow_pitch,L_elbow_roll,L_elbow_yaw,L_wrist_pitch,L_wrist_roll,L_wrist_yaw,R_shoulder_pitch,R_shoulder_roll,R_shoulder_yaw,R_elbow_pitch,R_elbow_roll,R_elbow_yaw,R_wrist_pitch,R_wrist_roll,R_wrist_yaw,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee_pitch,L_knee_roll,L_knee_yaw,L_ankle_pitch,L_ankle_roll,L_ankle_yaw,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee_pitch,R_knee_roll,R_knee_yaw,R_ankle_pitch,R_ankle_roll,R_ankle_yaw
30,46.837392266187706,-15.722338932465961,-178.3893723470269,13.79825122666478,97.39514553308463,-1.7730641380211327,-30.643942793214972,-69.94582067177336,78.33075657188431,-20.725754857502324,28.064982361060864,-47.484247524880736,-12.010026360937728,-72.26431131819537,42.61577592742618,-3.636586185641737e-15,4.017693137757638e-15,-1.6515675822813421e-15,25.10696745345171,-112.36907246221288,-4.004397971222824,0.21163269616586922,179.70891810277675,-9.147066029760621,5.999989710918556e-16,1.0277227990343017e-15,3.8226683800158906e-15,22.268180773212666,163.25863502059443,-51.55772282831844,-7.166307501826266,175.35518159161762,2.0498188118083913,-3.500859972310458e-15,3.676446795482492e-15,-2.9008067317757284e-15,61.77518773331818,62.65926418608377,24.49223420491275,27.512487453363835,94.47577804500722,-66.57939291374088,7.573178658570624e-16,2.7846936963671476e-15,-2.9541041594758063e-16
31,45.96067069669185,-15.870360029170659,-178.06317842958867,18.63372380573827,95.87188375952195,-1.8820861673078733,-6.931599089988418,-82.38945328076763,117.84212053146662,-16.84627030063937,21.882907868675318,-54.53690261282751,-18.425358380286678,-48.90324741463098,54.50438064017356,-1.3616231323119482e-15,1.7933874773280538e-15,5.558009536072922e-16,30.765236126762368,-113.93131992298079,-5.935234238455879,-1.0226608221376865,-178.7471759245201,-6.142579986091447,-2.7708291129446994e-16,7.733380938854622e-16,-8.173018798066473e-16,56.58781701363752,137.55219959102715,-42.38409819488474,0.8704382303085834,-179.65392272750816,2.3169281909102857,5.750675801201203e-16,-4.360782059089174e-16,-4.3205871489421896e-15,19.863041430200344,13.074606368010818,55.646781451364006,-7.920600517070513,144.02480648525665,-47.19668447715138,-3.4607447162583486e-15,-7.868346807103424e-17,-4.760853303002028e-16
32,41.1640958966454,-14.72662148951502,-179.43120977139796,28.113156100688883,93.81682225472133,-1.800613867742292,-26.432470962201208,-99.2761903680717,170.30768272738408,-12.396175237651319,18.107243114400337,-61.45108633516362,-17.044328462020133,-22.50981112031405,70.53925022362611,4.199602931160928e-16,2.1096867656280334e-15,-1.374631918234019e-15,39.183646635055304,-111.3036792160279,-14.325283554946045,-2.0837554815313024,-177.38837628325507,2.6222211148727057,1.8672284934163693e-15,8.459953665934169e-16,-1.5834549460978031e-15,57.256185092839054,61.40275607132132,24.632814948644214,-4.556328874356214,178.03249975765416,6.064169791667187,-1.4340619124941363e-15,9.328179969139468e-16,1.1034886140770447e-15,5.934692642567693,4.833238098991255,50.72359929965796,-8.436880242541223,157.82056201739002,-31.18073563856387,-1.1438258409012101e-15,3.593541932988216e-16,1.2819523512668929e-15
33,38.27657971338593,-14.694130380108183,-179.84354568273054,32.59261401423403,92.85653416773594,-1.5396123933747397,-33.371405587453886,-102.41125351203569,170.2561522844359,-11.153960320762213,17.578777587015896,-64.03335135219672,-10.510220230249837,-13.00936544821438,71.43012990360617,-6.396206781183195e-16,2.6569248580204324e-16,6.043283359501488e-16,39.487321637444104,-111.12110978443363,-18.823767722831892,-2.119436028787135,-177.22537690964853,4.107297292891362,7.340341633912253e-17,-1.6208687973165649e-15,2.1290501678383497e-15,42.25317191598093,37.6779251185643,41.04566930230617,-4.125725226382774,177.90966561919257,7.034103969139233,9.63880961108828e-16,-3.8798386985589744e-16,-4.887314552579915e-16,-2.373977715291694,-2.3468410347625936,45.30512638375204,-4.300205849378955,167.99832540392214,-25.92533340282754,-3.1229827373294e-16,-3.4063284728319544e-15,1.2948149742552494e-15
34,41.48257969171167,-14.522773737988627,-179.1508783083742,28.705714899632785,93.60086834291862,-1.7312901902918028,-32.88998112168991,-101.43281714833657,171.25130711569324,-12.46974841701259,17.56955591342236,-63.04492640646533,-16.205374562371063,-23.943356599797617,68.37525373110809,6.355815673651821e-16,-9.009387562813438e-16,1.77891072423765e-17,37.093470897543654,-113.69518522515412,-13.927840240445251,-1.8329778392850473,-177.6179827589769,1.9895622702655844,1.2825282310995357e-15,-3.0239191630305013e-15,3.8562972328107146e-16,49.12457989936162,39.44475805123838,42.58512833722349,-5.015089558945079,177.82534720171515,5.325536998610945,-1.4586337755208998e-15,-3.668899442082237e-15,-1.0374467532906842e-17,-0.8699591842649996,-0.7638645350113616,48.712591269161585,-4.539699267254691,165.28796094854556,-31.94331919309557,7.954036027571227e-16,8.416086167615664e-17,5.213211609309188e-16
35,46.020073386417636,-15.095335067638075,-177.90028733605263,23.543732610615145,94.39149072467728,-1.757068354653419,-32.13417375310473,-101.95391638874868,169.893693754033,-14.87752703370211,18.267769945057275,-61.481939092531995,-20.202337621914005,-39.912222160553945,62.714387422564585,-2.7288707390388018e-15,5.346780222772876e-16,-2.2105865156729732e-16,34.95742389953083,-114.60750606844552,-8.901691438895721,-0.3106951897963,-179.60460116672445,-0.6009485223592672,1.5360231555215979e-15,-2.3674993985502027e-15,-1.544244027333951e-15,62.01450333757987,48.41334584459627,38.08421188330474,-1.31590854969892,179.62516092544936,5.774133954934844,5.545539865845432e-15,-1.8934260594799742e-15,-1.0591742827851654e-15,3.3898572175066928,2.5502748619801694,53.0106829517793,-4.356899314639411,160.71526249902576,-40.83629960935402,-1.669802742813444e-15,-8.982150795971776e-16,2.4983267339749564e-15
36,2.866074799394532,-24.940834729999604,167.42050413630247,44.732931642117855,156.99678411366367,-58.9012016967436,-7.072665464915498,-72.807124125661,89.98360766622702,-0.3124681780066583,2.4077061824821553,-75.86367820891638,-62.05191467699055,-102.8001795049715,-3.951855787461334,1.3085880117799708e-15,7.401109687054814e-16,6.70830049912931e-16,29.659341199443222,-98.33861449517931,-64.32517988483627,-1.3271580435838992,-177.89395202321558,-2.281850479993838,-3.141234922817271e-17,1.5878651898231133e-15,-5.934530442174705e-16,31.100070639575186,141.0589093342667,-32.58710070022286,-3.4935321952756597,175.72187279587592,-4.658648024726045,7.8547891809949405e-16,-7.983826348690365e-16,-3.0692789826800754e-16,-24.695554214600197,-26.121848352324125,40.43121034959348,-1.2061312165992442,-148.3250194141776,-48.19957222800077,1.0953747661564604e-15,-2.595807749439931e-15,3.005656831615212e-15
37,-19.598489501959264,-39.23459146114821,145.94062512661156,-43.362478470658864,-150.97850508831368,-51.06090783859561,-16.453046020966188,51.726211045486785,131.49881120543364,17.783628624753295,-79.2822910410973,-66.11926653219138,1.1876248550074064,177.9267180296392,-11.713559969560624,1.3149948833886516e-15,3.5437529919778375e-15,-1.337814309796339e-15,-0.12553898529186203,178.79531470972933,-56.862404378035194,-0.027196558490441055,-179.74384199061882,-0.11070351254512599,2.8263503866204376e-15,-1.9745608869653563e-15,-7.71333073865866e-16,2.4638065002381846,177.86392364815552,-49.05341020696559,-5.909274214620288,175.34738977896185,2.575119534201641,3.1682905206522684e-15,9.872351146867405e-16,-1.1542862347186464e-15,-21.45230656376215,-37.65563088387875,25.358754267786733,7.972481582762783,-155.82510149324187,-15.579747624068522,-3.6195236982702255e-15,1.9601572825108697e-15,1.266550372272222e-15
38,-20.415211104199074,-39.37702559894422,145.0289622796453,-34.246153674900896,-159.9417005593024,-57.02369467867453,-11.400561903579753,53.95684642536341,142.08457990901886,22.776938017432933,-67.61705621422362,-72.31969704636299,-0.04434844564921441,-179.46839462782077,19.654150930217487,-6.064384313939192e-16,-8.629058785852532e-16,2.315788846560183e-15,0.7820444646397486,-170.54183597712645,-58.57724650091838,0.6240368463148145,170.0947562826922,1.1795120236183525,5.07192387174808e-16,6.202610776546413e-16,-1.1059819915084461e-15,0.5527993241063557,179.38347216279877,-41.878916253015554,-5.075007577039382,176.23678099741005,11.48509624010858,-1.7182607174944287e-16,-1.3053589147604699e-15,-7.605979896642083e-16,-29.198162141139278,-46.34800378432656,24.957302580351367,7.493134042787195,-167.54579220605208,-7.120862709614912,-1.7413382479888138e-15,-6.942050712794086e-16,1.7363292854042852e-15
39,-3.0528787733854457,-24.553341394816492,165.49019083829631,41.70551578613653,162.36115519575156,-64.45566547208121,-22.263227777047586,-38.31801971638906,96.2569943142181,0.22043362684462628,-3.0981213112172603,-75.28614567066842,-0.049605374448859874,179.02744357830287,6.991344566410181,2.7044934453571253e-15,2.6261180980077763e-16,9.817413936234868e-16,28.241529174448342,-103.96543324091249,-64.5088473032092,6.028985250025053,160.3610489434736,12.563337586474006,1.472447551473815e-15,-5.028553390784526e-16,1.702345225453632e-15,-23.41175567038469,-145.13958550479288,-29.700759512810183,22.526924686263122,-165.27060494870693,18.397628036195037,-6.831643027015093e-16,4.177189416675119e-16,-1.941304580240677e-15,-54.738253348636185,-47.768168913787896,36.54602900465477,21.277323708780322,-150.87280616376674,-29.293441960668506,-2.6280010639822696e-15,1.817306347456445e-15,-2.5392206901085373e-16
40,46.71863571904934,-16.71859260500165,-175.2855508942702,18.580072070751548,95.91392614106718,-1.890386479669004,-10.774090474321675,-87.48707412170357,146.80616300445325,-14.337344575399513,18.667618744212298,-54.91241575622013,-0.4877767251738783,-179.3728556643787,0.7349435465537518,6.462802956014229e-16,2.264176658519927e-15,-2.0669485411458886e-16,31.583713937752073,-121.60087656274429,-0.8126150237278006,-0.08942554488056086,-178.96393036483065,30.89102534491534,5.457532542909203e-15,-3.4390361252943456e-15,-2.9546318506509393e-15,7.734935279633132,171.1356687545006,-40.7938931776903,-29.232385297785225,162.1271138237741,15.168125754366349,-2.195321008280845e-15,4.506542475909969e-16,3.368238338067538e-17,47.08400447343476,130.65439433665514,-32.166169260811955,-49.151518877998164,67.6775125803015,-72.05574718699758,6.973632508255127e-16,2.6753291200078284e-15,6.649289502282985e-16
41,47.93200752205604,-16.64656593834194,-174.66987169698572,21.850427222203894,94.55062095617014,-1.6967463719847364,-35.5635001875643,-97.75798454287657,175.5766775094094,-20.1438789385515,24.669786298756442,-58.77461449964886,9.189656520019087,169.23187674435175,1.2890597321900474,-1.4004087516859599e-15,-4.562283414535272e-16,-9.08064041391352e-17,30.278753224182307,-126.96925830752191,-1.1300568577770516,0.1120800743366208,-173.9395595382346,37.213785078193766,-3.2513861415878647e-15,-2.277580653347958e-15,2.0492989385513494e-15,7.680058701652229,172.47879662576665,-45.34770710690988,-30.82499068895253,158.78544771979463,7.002064316203639,-8.55676390136015e-16,-4.949892209936204e-16,2.6055960356403103e-16,54.278760881858325,127.14641511467218,-31.59337890508159,-47.858779875205364,73.14035146853915,-72.84255381678453,-2.1204097948390906e-15,3.490738171912059e-15,4.552000439689798e-16
42,47.37688670559501,-15.785714538421974,-176.56370118310724,21.465178117032405,93.96051345159952,-1.4512954874985302,-33.67575305294931,-100.5906677982539,173.82485419996127,-20.171092120761585,22.294544009213016,-61.575623025919505,16.893559481326673,161.6684640881474,2.8257499960337724,-1.5793683810581608e-18,-1.3726566577915842e-15,1.489810142641797e-16,33.75556645267847,-123.65277065989085,-1.211845042473775,-0.3251291734898627,-174.0461633050044,35.64551561082456,4.8621863145154265e-15,2.69618929378287e-16,-2.422526289434656e-15,22.684559606779604,162.81710942443007,-51.27696410892286,-52.30926075584852,154.31435149371111,3.960483050111321,-8.20738076420698e-16,4.457755664542936e-16,1.8172698693125997e-15,29.109896733704097,13.920373588561892,63.002316365696586,-22.099759301346744,156.87627473791065,-25.25241971716447,3.3247260562408386e-15,-9.19107162131319e-16,-2.4827764995609996e-15
43,44.55287223098722,-13.790864128221974,-179.57623084101505,22.870556866990178,93.18771899212732,-1.2399948990964893,-27.5930423032136,-100.53686871111131,173.0304061250321,-18.386498002126167,19.633846858843924,-64.3843125110633,22.765791142545503,82.49583266543591,47.60825240561104,1.0151992539716655e-15,-5.587812144211117e-17,1.7471569053056384e-15,35.01873356703695,-119.90232271812016,-4.639143737189808,-1.174852294355572,-172.8953408989438,29.606852753122414,3.155412866698545e-15,8.228868403491422e-16,-2.263778267158004e-15,56.01591232502202,130.63390118925764,-35.43396969144637,-66.72693138325226,83.00834167716067,-69.3348739289339,5.788082278635497e-16,-2.3440368008833084e-15,2.4680856353285983e-15,3.166992222680294,2.4399648501448494,52.35718571146888,-5.154431763393436,174.15421576942887,-11.158068680013663,7.357846103199827e-16,-3.76223208967885e-15,-2.348832233951374e-15
44,41.869665031962725,-14.188366254880792,179.83322472127358,25.28685339524309,92.45049174415044,-1.0472506045473593,-23.245739880900604,-99.93493259923507,171.38917394780535,-14.071074359754146,17.976898751549932,-62.15098327767256,12.290084619556488,145.6231154392101,21.797296685682856,-1.7680301915498188e-15,1.644750227744195e-15,-9.711898360619456e-16,36.86703837385632,-114.26635102612951,-10.172524148854325,-3.8048705748076577,-170.04200091535654,18.736292537564434,-1.711476069291091e-15,-6.852169934705097e-16,1.826639459677447e-15,59.99504187052047,74.23259952447077,13.740145486566721,-28.266013975238646,34.92804010921759,-95.07994346885987,1.4234893436841417e-15,-2.467954864486261e-15,9.39080919989596e-16,-3.0307803731147045,-3.2921284366278,42.58835499670869,-4.884506659063532,173.72367546407807,-4.92881974372527,-1.1213958339582666e-16,2.4485667478625783e-15,-9.396262729990193e-16
45,-6.162328769962932,-24.000414593908808,163.4114415763652,37.73716946124292,170.63789732134887,-74.92370986170332,21.321531197439274,-51.43813921463434,124.02861221959924,0.7871936505101328,-13.547056151625378,-81.39307978909854,-14.361814160824277,151.92298208042024,28.295106691724936,-6.875275176690038e-16,4.7707594033288664e-17,2.0481075160458104e-15,29.88925286812028,-109.46199272100806,-68.14257438035325,2.1498837732476073,171.6137677969944,17.089983880403512,3.253252951473023e-16,3.5902556087833306e-16,1.3577021016770952e-15,-49.909584956247194,-31.70612564765581,51.07915897816481,0.2849949480677824,-174.8082615989813,-63.00126601378625,1.4685068919734378e-15,-6.740661408918899e-16,7.273597833889929e-16,-12.01994115693825,-22.47546602373378,26.71952327138704,-1.1064570339312503,177.50958351303638,-5.176018524775629,-1.3157068661233916e-15,-1.479560134383163e-15,2.5678513701936404e-15
46,-23.83502493820851,-39.13998668328164,143.826544921905,-51.72194831413411,-136.04498706207653,-39.151925407928694,-2.716877349043051,65.41750390940817,118.89808383762893,18.09863566736234,-101.97481313108383,-57.51944327655283,-15.59896624701349,166.04365957320687,65.73016324998105,-5.427598018995643e-16,-2.062067230717642e-15,-1.5309000911679288e-15,-1.7376220658898534,168.76672494494557,-52.608555122146846,-0.9908181181363567,166.8819992916659,13.095232725631858,-8.157453384101798e-17,3.371681293938056e-16,1.312501235350546e-15,-42.00175272599822,-54.23049352864797,25.737202139394725,-2.8371721320164145,-158.34915849214542,-55.08673870663019,1.7409204740801507e-15,9.3730027746291e-16,-5.793115630805293e-16,-11.037377420648914,-26.22867064357201,21.235401629732703,-1.9449535050986937,175.12580603144553,-2.112212482077578,-1.6907404551337753e-15,-5.731609944168775e-16,9.607361588176648e-16
47,-25.42860421348216,-50.57218414067635,130.37130952535352,-41.87175345653421,-118.87451850782358,-20.20732699845808,-4.209604795626081,76.67937316920107,151.61251537695443,48.560592984273555,-156.65054529050408,14.39576807382049,-67.77571045796338,-96.13704628534887,65.03063260216939,-1.4563093305520927e-15,8.220262106084672e-16,5.063172476184804e-15,0.4033855704893055,170.991092537021,-48.21124032121316,-4.371619144803307,165.12966780382447,13.442953434899819,-6.446416067865235e-16,6.356262753824031e-16,-4.792044447740401e-15,-2.474440968770449,-178.74869019528586,-63.16370935095187,0.21538610445615686,-179.88731259294414,-0.8088414589957034,8.479190396025437e-16,-2.1571584971121317e-15,-1.8893432892807394e-15,-14.93902687532802,-27.138108671952487,26.699770040723116,-6.507035813091936,169.42120165623936,0.9242267652340299,1.9735697845339555e-15,-5.154585095119284e-15,3.4334278687220527e-15
48,-5.697678542678274,-35.29116008662774,158.58567539833123,20.532686549897047,170.77587149050763,-65.1553984039491,-7.394730177659478,-6.712527644394698,112.82982611449472,5.487286338104606,-13.74227601256786,-88.18584867074796,-39.28207158408256,-95.19390507028855,18.7241025345515,-7.101143792453189e-16,1.7254719837703126e-15,-4.78986607386548e-16,26.98812292952893,-112.70565589682367,-56.07807231769979,1.9820243618818574,168.3942039934357,19.341711854713868,1.0445694910361534e-16,-2.5720938250280694e-17,-4.0181963476475256e-16,37.568153653479214,134.20995687128664,-30.672946694785335,-0.2250488412370392,179.7897707252231,-0.07091557160435129,-2.401380283371545e-15,-9.061363575472597e-16,-3.6525400186504195e-16,-8.360198502959568,-9.963862812783434,39.612263733948595,-7.481188465729286,173.7420278405702,9.552669599271276,3.0821127910395662e-15,2.7281700317105375e-17,-2.663426943669789e-15
49,-9.099843050071605,-37.67035271445962,154.97054214035484,4.403269876654261,178.22573623642523,-68.02749086517737,-2.555332716137816,10.593689645513969,113.5456799776038,11.208672955633922,-29.53405515415006,-87.0325213501959,-43.554145612186865,-99.30405573338099,15.45962133284206,9.857411692998793e-16,5.51400083927081e-16,-3.416194365634147e-15,19.238511514629593,-130.043641095286,-52.6176369493151,1.2827381683949637,168.51750016733322,18.217824986731138,9.633584289659832e-16,5.667396436092937e-16,-2.0838655207837693e-15,27.586900425165922,138.2034815096639,-27.384388646296063,-0.3868587858782345,179.5103929315118,0.2179643591917494,-2.7431837510893446e-15,4.740950671486011e-16,-3.2224982212699605e-15,-9.778855669578949,-12.08778744298973,38.417398144959506,-8.799514339357422,172.03246599455693,8.088531033503608,5.010309083618865e-15,-1.5861975480396153e-16,-5.880094091740074e-15
50,-11.50657648592269,-39.89575600714079,151.61670175647149,-31.997151657403226,-166.55526232427198,-65.71704935495643,53.339780313732724,64.70092785116404,44.6242915360449,21.15066905970183,-68.48463746842654,-77.6838450193688,-50.59662385995938,-79.22744514390565,30.944051232923332,-2.272647714426598e-16,6.483736093532097e-16,5.708984492908357e-17,5.139042713682823,-165.4808380769089,-50.508949231192354,0.5944526974447939,168.2275508858349,16.884410241630867,2.7253197253859714e-16,-2.1040946380516664e-16,2.0367810428790794e-15,33.2024833934969,148.09562334766778,-41.335039378811146,-2.295217883527217,178.1932269536901,0.6968377877451292,5.870781105752688e-16,5.651331337884626e-16,2.9124879841608446e-15,-11.074793338772073,-14.593072527287157,36.420332134826324,-8.035909922789278,170.47559907700867,1.9581480188062566,2.3893040519763885e-15,-2.428447506656389e-15,-4.137676089256523e-15
51,-23.050303138762107,-55.350951614114095,125.7831878795032,-27.080684285845,-86.44608859014,1.6195462150496822,7.488235106962793,46.353737892167366,86.66798360872369,-1.4288641983717048,179.65650887978722,49.355975575928646,-38.168826365651476,-9.709475100021642,151.0095998923193,7.57155974029858e-16,2.034410410778591e-15,1.8380081400577174e-15,4.235369749238713,146.01585464538942,-33.37770129124694,-5.322415529647843,166.0563170149121,12.938855809496886,1.1032141645017766e-15,1.1523807096592498e-15,-2.9950734671744305e-15,-3.825799524491732,-177.51708563475592,-56.9808991951628,-1.1816496416934141,179.3063686869097,2.5201248414172936,-1.367304090009492e-16,-3.1428726591114516e-15,-1.4709369356793981e-15,-15.773030953859278,-26.01522954344748,29.115741928710467,-4.576964943383589,171.75920707065538,-3.927408776119274,-1.831912324070774e-15,2.0805759325540598e-15,-3.0117152335061113e-15
52,-22.970926150394785,-43.71803793309988,140.25737322972657,-45.93420969446653,-98.41611240280305,-6.068405809371512,52.74035422858233,26.21280745847297,73.42126695715955,-3.0590251109982542,-124.42718958261732,-48.33892151197957,4.368770212620207,-172.78797308865015,27.339955414969598,2.7439129787565327e-15,7.524497124954296e-18,-1.1554255997298778e-15,-2.0962333052758897,152.6442187237928,-42.200098757791395,-2.7275750127773377,164.7858330409426,14.479338911498592,-1.434647518253688e-15,6.306742166058405e-16,2.7919192126432007e-15,-31.25877938235198,-43.596261852118865,28.589250267837418,5.215481637426669,-174.6104995662825,2.578557715388158,-2.348129101521714e-15,-4.510142515345895e-15,2.000153927424891e-15,-13.663505838813157,-24.327808362611094,27.5866813691322,-4.292533855190113,172.16229394179896,-2.0101622520075533,-2.7285793889557756e-16,-6.125987885424825e-17,-4.559909638115405e-15
53,-2.5085773281840087,-25.836436347685176,165.00537912547364,21.608130431319495,176.45181477217238,-80.44222507748326,13.692505016276977,-89.83488971440376,156.3459408023993,6.136647151716583,-27.01563118406377,-92.96076166034621,-0.8943035387370109,176.25296752765982,26.72138022499222,5.237767264110609e-16,2.1938691058551525e-15,7.40069317001799e-16,29.147010822114904,-122.49412243904328,-63.884810420866,2.8839214388387844,168.53599292948832,19.53846204451262,1.0522473085733433e-16,2.413071969078769e-16,1.009969615921824e-15,-24.44714130338172,-17.479750344600344,52.73169673136905,9.630200956321566,-173.07516324516106,-2.52675618684293,1.896552649461084e-15,2.280130134453249e-15,-1.012943416529113e-15,-10.353294674680548,-15.184667701617357,33.511326707365086,-4.8785862022027455,174.05222079543194,4.329752773454418,2.9031327477353533e-15,-1.425503311854496e-15,-4.74520112081589e-15
54,53.30398586542114,-12.648423381398542,-177.98735766056626,12.926387903074906,91.005544058831,-0.22496116571657418,-32.054339821135095,-111.713725404127,165.99627402522052,-49.4744143722158,42.21075935674763,-52.890469046656875,19.637476603857934,155.1613977817804,24.14860983770883,-1.047508086119713e-15,-1.5625180673146521e-15,1.842972640872427e-15,33.4589296323825,-124.50247232925109,7.826387021141919,-5.20486671364984,-165.56802706189157,19.30874289143619,2.7781068951856062e-15,1.9346892129109846e-16,-3.601133221726365e-15,32.759450690379914,29.571124591277496,43.64092906084193,-3.9658954049221076,176.0454427993059,-7.499666829164948,-1.991067741672805e-15,-3.0081148720693295e-15,-2.223833844411079e-15,8.406849026889095,9.307874026230346,41.733897346037025,5.874467575730269,-174.74562786256266,5.6398198835511195,1.373601798732214e-15,-2.7047106661602842e-15,2.973967939168855e-15
55,53.550122618498555,-11.878413547732512,-178.44592059525448,12.12049328334908,90.80396912643208,-0.16881860479749877,-31.397026689905815,-112.3225024551717,165.62490984890454,-14.4446951761974,142.44297023551107,5.8521601847936,0.5134614300427773,-177.78175628163046,35.93465556692434,-1.5866187442259677e-15,-2.3567666076915177e-15,-2.694863726731908e-15,31.680329484528325,-124.32009041627934,7.602277617278891,-4.496318520530552,-166.16094481050217,19.115543248662853,7.773170071038128e-16,-5.418521857508898e-15,-2.671995219845138e-15,31.76204559576024,26.417075961998624,46.65803253542617,-3.4148486198838492,176.7437648850881,-7.984119864086661,-4.785544904123243e-16,3.5406886046020834e-15,-1.2751942811127846e-16,9.833448061221555,11.127110172144445,40.96850350013574,2.3114300890312793,-177.96942889802264,6.752669988845393,-1.3298627992055419e-15,3.623975168857633e-15,4.534537317844878e-16
56,52.939636859043695,-10.733777474940588,-179.2844019241045,12.329824097892242,90.54037725691232,-0.11539485085652736,-30.89549419152191,-111.04405834777799,167.5768692670967,-14.643973409609579,142.2654668678007,5.761514788989341,1.2039067444966314,-175.32134036076067,37.518925726895795,3.9553142687835313e-16,2.9692482386776457e-15,3.82191078107175e-15,34.18058777646984,-122.89952731378806,7.642821747504205,-5.487407545092568,-165.21538193383773,19.04974891672289,-1.3239144094765642e-15,-1.5691348921368298e-16,7.976541060918473e-16,32.78077099413598,30.33750573946218,42.77342283421388,-4.5364808370897975,175.44540086968507,-7.096460012178736,3.540816839316719e-15,6.957559413068734e-16,-2.5209767407583063e-15,11.864128223965844,13.779352484152511,39.97386988497906,1.462612688385357,-178.70237275220256,7.000181360286562,-2.8101820495710848e-15,-2.1230002506145762e-15,-7.595487898857461e-16
57,52.46681858168032,-10.41200164371336,-179.56133739733463,12.541922362833674,90.61712452721213,-0.1340159331244903,-30.312809183762447,-110.91952843850288,168.19847543814947,-15.811881484088229,141.0631370806956,6.093726622897934,1.6151607162285502,-173.6484020556214,38.46660005298696,-1.2322567219507083e-15,1.886008378661419e-15,3.404968933839965e-15,36.42171377773027,-120.84002100158393,6.976422732265413,-6.041975880226208,-165.64029856053327,18.32447833632781,7.412511041712866e-16,-1.4678568125587346e-15,3.3044215246818353e-15,32.43007228260563,30.46579193712529,42.35385930501102,-4.9939325783302735,174.8387078571524,-7.467592238676841,1.141435317235811e-15,2.3645864965878163e-15,1.643007529561755e-15,12.19108046892556,14.50671158891463,39.21958958943851,-0.8425483185894344,179.2570232185923,7.8138573806422,-4.076345904312146e-15,5.139772649047581e-16,5.040629065929537e-15
58,54.425830828493346,-10.617301624644188,-179.13563213516207,10.437579618515004,90.63733792194859,-0.11546743317900908,-30.327319438411333,-109.23290939462,170.78544289003688,-15.885610484851782,140.30417414146825,7.8114198871120815,1.5316990545530336,-174.47045281592582,39.4512771695173,6.604796508338851e-16,3.0195080946838064e-15,2.4399507786375485e-15,35.49160676760336,-123.08598148315667,10.28218423928797,-5.2011377221703485,-165.9056871049236,20.54784238984939,-1.299005705391764e-16,3.4962581704475244e-17,9.569683638096118e-16,32.67282871475953,28.722708197148194,44.57032898179483,-5.447604459746701,174.5597645514252,-8.244693843849936,2.1887817182197584e-15,-3.3102159035751136e-15,1.5555347213692327e-16,12.10975318413228,14.109504285555934,39.848481209478216,1.6567271924190918,-178.53218064885849,7.097027020147542,-1.6335331930468506e-16,-1.5598764515797106e-15,5.076474393834261e-15
59,54.66938492618595,-10.310456335183538,-179.42620656015166,10.024708210845855,90.67086878919326,-0.11678521718449389,-30.06866467184586,-108.72529393051624,171.99663602603286,-16.230178248901307,140.40921011247863,8.648034383772996,1.8607181294429502,-173.66055938750318,40.841154536782824,-5.420030431012238e-15,-1.1056779403402304e-15,-2.5849990366549278e-15,32.748409316071594,-124.1721799610133,10.140184058800807,-4.853903678176911,-165.49780351284653,19.746857081311447,-2.2585916993653058e-15,1.2065172410333524e-15,-4.323016291988897e-16,32.36128047335863,24.521178823934264,49.56065865240262,-5.381397587180915,175.05758077152757,-9.454928758362042,3.4181908239954096e-15,-2.1976726037525163e-15,-6.89279243940823e-16,11.5618905877778,12.947824776091672,41.08070936235924,-0.2976657404486895,179.74810974586595,7.36407376558136,-2.1024817732995345e-15,2.12375965621527e-15,2.0291926171025908e-16
60,52.90914924332079,-10.734063857952048,-179.40492448331474,11.68506497314569,91.26143085551215,-0.2555197551025144,-30.224815323678687,-109.07189246868936,171.189919275417,-20.8137634027165,138.447377436043,10.157373343142913,0.9387937667075962,-175.11613339864215,40.67153082865716,7.351400766921522e-17,-1.538394034377116e-15,-9.65748719909929e-17,35.60051817020734,-124.39851553880614,10.042962729624271,-5.625080585805698,-164.63332700321376,21.31787069266121,3.9472310380585335e-15,-4.421515555091539e-15,-1.1869362769214403e-15,33.227302560359426,25.16028785308283,49.396514430099764,-4.907130666317048,175.43102506389673,-10.067287968886573,-5.1549896117325735e-15,-1.9020416428811466e-15,7.481354412338822e-15,12.081525329213868,13.389014757473618,41.325520622276244,-1.1385131432070086,179.05498777932692,7.552736172955213,-5.762512357458393e-16,-4.690344938455996e-15,4.771514423506474e-15
