frame,hips_roll,hips_pitch,hips_yaw,neck_roll,neck_pitch,neck_yaw,head_roll,head_pitch,head_yaw,L_shoulder_roll,L_shoulder_pitch,L_shoulder_yaw,L_elbow_roll,L_elbow_pitch,L_elbow_yaw,L_wrist_roll,L_wrist_pitch,L_wrist_yaw,R_shoulder_roll,R_shoulder_pitch,R_shoulder_yaw,R_elbow_roll,R_elbow_pitch,R_elbow_yaw,R_wrist_roll,R_wrist_pitch,R_wrist_yaw,L_hip_roll,L_hip_pitch,L_hip_yaw,L_knee_roll,L_knee_pitch,L_knee_yaw,L_ankle_roll,L_ankle_pitch,L_ankle_yaw,R_hip_roll,R_hip_pitch,R_hip_yaw,R_knee_roll,R_knee_pitch,R_knee_yaw,R_ankle_roll,R_ankle_pitch,R_ankle_yaw
17,-177.18842819669317,27.39788215727696,-19.868447750946416,-5.847255911245021,52.93574830261758,97.31332273100185,143.21419256082152,-3.4712118811850914,-90.51251382579197,-32.51944112172518,-42.0008458846613,119.37744855938696,14.200618706660245,-27.540830571156814,-143.2199266310973,3.425996588921781e-16,1.0637512372623935e-16,4.032246288567247e-15,30.899631418729548,61.21739656533319,-174.78973534572313,129.83270206142546,-14.604445806043936,164.711437912848,-1.1312886868058725e-16,8.017045976849919e-16,-1.1384382639930527e-15,18.19895428597171,-19.565536351114265,134.47149089770832,22.322439435727144,-3.903242642947076,-136.848309336937,3.518393078778077e-16,-1.8265686212991863e-15,-2.6300803759004553e-16,-27.88502401420453,-15.244847002579524,26.424145236896706,26.977204136307073,3.504161723351051,142.20942132450864,1.5265569618062093e-15,-1.0569692832898393e-15,-1.2150266955719444e-15
18,-176.46824328051974,15.660754050548324,-34.26081353616465,33.78700778729237,72.1403752979037,54.89317000091802,129.3264220190738,-16.459789224612855,-110.88733806262874,-41.55709791018763,-6.165971644092174,170.8426920948789,53.50109935333565,22.50432205799172,47.49398936278379,-6.622953406058185e-16,7.202311626611635e-17,1.9631776535203402e-16,-153.79405568214165,-33.21916828531518,6.325496576421133,51.01989577976727,-17.253026443333923,27.73205920106895,2.9967413597814127e-16,8.254207835598733e-16,1.87207570904537e-15,12.373552408262023,-8.951222077122095,144.65417424986893,14.56192591368165,-1.0158294813568496,-123.36601639971278,-8.58198691926516e-16,2.3726364819033013e-17,-8.521394503808715e-16,-18.59119802418092,-21.327084289779627,47.23529849264152,23.77013975252204,4.051236525205752,136.34247421601916,1.5928181831599123e-16,-1.4242739560285112e-15,-3.849726651732184e-16
19,-176.31945742174588,15.3384243745235,-34.450350837015804,45.03853187286558,68.21504961618486,42.84084565892245,124.72661843590615,-17.32046379600047,-116.22784580822484,-41.41997875933613,0.7732380324054371,-178.826477532006,51.4991938630035,15.04199681279868,38.42613260294084,1.3699376065135511e-15,2.954245435322065e-16,1.856088366552448e-15,-152.16247536720883,-39.69350351141847,8.147140056795651,51.101623587206305,-16.720743788324256,27.230136479865035,6.976208536132406e-16,-9.282555943310736e-16,2.6255174905305494e-15,12.10797192240731,-8.754823131548292,144.64435111476638,13.622395085238272,-1.8718863482845733,-124.38927325393243,3.5834418642348285e-16,1.5320387495502203e-15,5.417904622736279e-16,-17.51239809652653,-19.84040121004461,47.08681583862411,26.066491685660242,0.19172997425218588,130.06049560604453,-7.032440139635222e-16,-9.88490512670098e-16,7.743645921614474e-16
20,-176.5707250922482,26.698716044195365,-19.522291406668927,2.0251436420654763,53.39330391093563,87.47781481868654,147.31279021868878,-8.123353904945397,-93.09210849937722,-17.5692487588348,-30.8404458836592,144.6449432874886,66.79641761143425,28.653757888303474,51.47066501163181,-2.1219040483568755e-16,-5.143828111006468e-16,2.1679639268409307e-15,31.646833831132618,57.90704925616706,-175.81767039933916,129.59644119022116,-7.97747517572708,171.30255139693045,-9.90453315629984e-16,1.395876566875229e-15,5.360996910484859e-16,16.76548709868061,-19.455373763265946,132.12901288172208,20.485399193298605,-5.455135571571889,-132.52605745911254,6.355137226660568e-16,-9.464004933784977e-16,8.435717434497981e-16,-23.8067993951407,-11.515782647333909,24.346474617623358,33.041322131114036,-7.828973089289124,130.95472378218145,-2.0622342734377336e-15,1.7970234089842847e-15,-1.5654121670553346e-15
21,175.09241184252963,36.27896582535959,-0.36928317931027876,3.5659674121115112,34.22159736923662,83.67691559307275,160.58384659652523,-0.7438317939034877,-87.9272882649868,-13.426398560922062,-63.73985446778767,113.12741070222755,89.47945600740844,46.77692347311022,58.71420351918088,-1.2663655698077537e-15,1.929636231027083e-15,9.681645665722579e-16,36.401262545363636,43.17142375188094,-166.5882449943418,130.3726044158741,-9.756241620835837,173.04736471148126,-3.461005984488475e-16,-1.2242121709854159e-15,-2.738208097016462e-15,16.216162884726955,-34.28754917939937,117.30545833590824,19.199130928424033,-12.089420649530053,-147.65651942215763,2.5161747257998596e-15,-2.9902127095990583e-15,-1.9727388828031226e-16,-21.97657850072472,-3.5119936961553875,8.631389082352452,36.43528486341374,-15.809060365745685,132.87290477832622,-2.4929013841440987e-16,-2.039623111588301e-15,6.886373017891584e-16
22,174.58570827218693,37.07053638993086,0.0006214020137878733,2.742858459237403,33.16958835945631,84.99565549314835,164.336041538862,-1.8992060042555008,-87.50805447144481,-35.6610995792663,-66.067033045471,87.38414369878102,65.10765156539541,-36.38828174550849,-91.65417426390316,8.071901756036225e-16,-3.7091387872002737e-16,-4.195781877712199e-16,36.81265141545,43.38428352072116,-166.02379403476115,131.0588981355169,-11.048691119652448,172.4670279893686,-2.6012642774068154e-15,2.296741909363275e-15,1.5271217188585371e-16,16.54346548220909,-34.85249955584129,117.46469784333541,20.604085965960518,-12.893765163298575,-144.7480484266365,7.803963124402018e-16,-1.44691782509309e-15,1.3718155050635022e-15,-23.578683267586737,-2.9465342590476444,6.717274274313235,37.288636208087865,-12.398631801013874,138.27332859929186,1.3335275648996692e-15,1.124373960011338e-15,-2.262626693055074e-15
23,174.50123749978266,36.701789034894986,-0.3814430003233361,1.8239004539364028,33.36872061349985,86.6865456540938,163.57850126391574,-1.114230798617092,-86.74693828121868,-60.05735830779719,-59.497892369576626,59.786731543161814,20.64042297521293,-61.57429355296311,-136.0569081965398,2.806387778843582e-15,-1.2540114794584562e-15,-9.284882459541659e-16,36.68694228053881,46.31835101042478,-165.329511094753,131.35490437159856,-14.559936862570543,169.9990847325008,-1.9197792330094274e-15,1.408687407145488e-15,-6.783571458825239e-16,16.924948216761646,-34.49766126369358,118.24811139722037,23.34990767824493,-13.32239163645074,-138.52107607095255,1.1163302756059606e-15,1.1596213214400737e-15,-1.3848797222422651e-15,-27.555829447517592,-6.498712314601301,12.238010291927143,32.636596851942,-3.056476142048986,145.17738611352124,-3.9752203198646307e-16,1.2035176281686416e-15,-2.2958361672708313e-15
24,174.56508454570047,36.632110841999314,-0.5761703060032107,1.412843356344894,33.493934026988484,87.44098331960198,160.55993728430911,-1.2077526309147795,-86.77904816449016,-66.99859531911699,-53.466930493651674,50.54346435273317,5.335753412718877,-50.66583334469966,-151.46609791334112,3.484766748802871e-16,-6.580505548651249e-16,-3.0787386133914415e-15,35.88527074683021,44.84732131456437,-165.15791959040644,129.78491851388335,-13.881812853612615,170.19227002912268,2.29882488712055e-16,3.6053445525967975e-16,-1.2479464010141412e-15,17.052259536470654,-33.709486954905394,118.9286118219716,27.780368854063713,-12.583629728478984,-127.63714619725353,-9.51281107873443e-16,-9.318411737545712e-16,1.1556412884848768e-15,-29.179715875354432,-8.057799327696683,14.091066901418232,20.041973868981568,4.1068296566722955,158.16774401866041,2.4320242388321207e-15,-1.5882019964859545e-15,-1.035289187606692e-15
25,175.2288263570154,35.29750897221005,-1.6629585358439762,2.031723857513438,35.724328138646975,86.52315612811417,155.45737401075039,1.21886861371452,-85.46296961001119,-57.303119884320914,-57.5482877760077,64.94430121838198,47.71186842519853,45.0730664003874,107.17620679024301,-1.1660125689256104e-15,5.670144635036462e-17,2.0885988268900767e-16,33.68920652557748,45.802884293696486,-164.96657790670235,127.95317546376715,-13.384200555628421,169.78794679439318,1.907616910481119e-16,1.805124151821411e-16,3.648647884751559e-15,16.52349642260583,-32.92225691267204,118.6270938512281,24.51896139857604,-12.897474745437606,-133.3423117370403,1.7534027306393206e-15,-1.740698961630943e-15,-7.983296141849184e-16,-28.769244354372667,-12.908457003049454,22.13990085969484,24.466497778883625,4.53844296677708,146.58284816921145,-2.437957217687339e-16,1.2579940104163598e-15,-2.1182147613475535e-16
26,176.1810301903111,34.6516694538273,-2.922367589472882,2.8653798952874374,36.42328993912516,85.18142981955826,146.2211890564298,0.9816191389966774,-85.71425326522309,-40.26269031875016,-61.15197557509885,85.72918322071224,61.948209509200474,41.413175540040186,88.89808035333375,1.3600999238415591e-15,-1.1031500012728286e-15,3.4074991365748385e-16,33.93830529386969,47.29083419301763,-165.3824991271259,128.61036274760542,-12.239995170124295,170.50285094549702,1.5142379127516653e-15,8.35785270029526e-17,-3.078604953725168e-16,16.675420167611644,-31.964363797728943,119.50257521817498,22.906273696136253,-12.551596801061095,-136.1178683239551,-7.997765559670735e-16,-2.858061044542959e-15,1.4022213462149824e-15,-27.390595036781985,-15.283610800725883,26.96402400087392,29.343883677218447,1.5158392851874922,138.8118000173112,-1.4246926076312825e-16,1.1813363678973572e-15,-1.2831701715374578e-15
27,176.34667498041534,34.945090696234374,-2.7367065954321816,3.57564081857737,35.51045243210882,83.85975028917385,132.84905249411386,1.008953504519388,-84.84573769020032,-21.41964676247785,-61.61759032454509,106.09812611882433,72.42405930527241,41.16063392380653,75.20925752458085,3.3411635689320396e-16,1.46665278736259e-15,2.7492835080602873e-17,35.555294752066224,46.7416054443834,-166.09244216782326,129.80750071463166,-10.836223649769979,171.80630895234748,1.2601355856579437e-15,2.847698273903542e-15,-7.112450157715598e-17,18.33885635810036,-32.90639727571591,121.38913205691485,24.297357848512114,-14.934895227189017,-131.54827668321502,1.6790766668681071e-15,-1.7742540492047567e-16,5.493799422196302e-15,-27.27127942932987,-15.3355769340148,27.159447272518562,31.703712392819632,-0.7311075894105838,134.04789120374414,-5.942007659633602e-16,1.9096411458531706e-15,3.7708909171088725e-16
28,176.10250960845556,35.87748489690103,-1.8635800843444141,3.4256075042231546,33.409142708522054,83.79551036326038,141.52589433710273,1.5137218264772125,-85.87951679424236,-17.85012580409197,-63.118341475671556,107.50706249269102,85.20368546046294,48.82943882757061,62.97488272170143,4.0775203785487455e-16,3.58179620885225e-16,3.6831500794057847e-16,37.832724745389356,46.096943898422225,-166.36754139772162,130.6813168157248,-10.412853008809163,172.37194197205133,-5.18203228173537e-16,-1.0916233218703213e-15,1.904881736815849e-15,19.143061151347446,-34.06483433112309,121.78723231869105,24.435908647893353,-16.69377038366289,-131.0940995431117,-1.6347334203113184e-15,-2.4862151635512594e-15,3.6837120216368556e-16,-27.84042598214626,-13.69263728939457,24.141918150014618,28.722559664650028,1.570951342117728,142.6785888378358,8.771281721765009e-16,8.564141417625851e-17,5.28926886928038e-17
29,174.9275094622742,36.49412287402205,-0.18872903405009253,3.495758476129687,32.84575358103203,83.57384366865502,147.87162522853595,2.0040164283469304,-86.23788367541776,-15.510113847112857,-65.47643703782276,109.11480900524697,65.94415413267075,-14.94782247173384,-92.85303244325421,2.552573816429568e-15,1.2650786762913645e-16,2.9116994387817236e-16,36.56893357653244,45.832294023105426,-165.04778187572416,130.36192495611544,-11.523193730482578,171.87032001259607,-2.7464653175018936e-15,-5.709848893588405e-16,-1.147984797991439e-15,20.46985182188265,-35.81117536500414,122.53656292472424,23.053840405167264,-18.102339234955878,-135.4274847441287,-2.0308806258199624e-15,1.2761388675301554e-16,-1.7262809844517601e-15,-27.506846916675276,-10.808803448058388,19.806027709903294,22.837760449690094,2.7096453559077753,157.65745139516378,-2.919812552844796e-16,-1.0240211065584492e-15,-7.2299041932386955e-16
30,174.305075043164,36.12206966852048,-0.000627803435345887,2.664574786866413,33.059492651590325,85.12372204174524,159.2607861879473,1.909789871918018,-86.0728739516334,-44.666431265637186,-66.55730495010303,77.48376894796733,67.99210961427923,-20.374675799052657,-87.3134521125223,-6.412643960990347e-15,-1.4912347942076684e-15,2.6222386615648524e-15,35.37016398127912,48.95748814017113,-163.47329778071452,129.88408573828434,-15.552971064125073,168.89475029400134,-1.9397243649122297e-15,1.518748681840774e-15,-1.5349462784527498e-15,18.07568091543006,-35.559903332832576,119.30208889500972,17.03384835985056,-12.528564810075771,-152.13603417708222,2.6749170402571854e-15,-1.8885361199365397e-15,-2.549756231615982e-15,-27.274154577068792,-10.730942846218852,19.8571952551632,18.45929800597682,3.115745572984909,163.9496972100593,-2.2517317322468274e-15,2.997404971541412e-15,-4.76244185825284e-16
