# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582226.399,21,30.6,0.0,0.58,-0.042,-0.278,-0.091,-0.012,-0.303,-0.082,-0.077,-0.304,-0.084,+0.015,-0.306,+0.019,-0.128,-0.287,-0.063,+0.095,-0.083,+0.086,-0.212,-0.107,-0.047,+0.144,+0.088,+0.074,-0.201,+0.033,-0.081,+0.139,+0.087,+0.072,-0.198,+0.060,+0.020,+0.003,+0.061,-0.002,-0.003,-0.061,+0.002,-0.028,+0.061,+0.006,-0.088,-0.022,-0.016,-0.045,+0.062,+0.000,+0.130,-0.020,+0.094
1783582226.438,22,34.9,1783582126691.8,0.58,-0.016,-0.296,-0.085,+0.015,-0.322,-0.077,-0.050,-0.323,-0.080,+0.044,-0.320,+0.009,-0.102,-0.306,-0.058,+0.121,-0.102,+0.091,-0.186,-0.126,-0.042,+0.172,+0.070,+0.080,-0.175,+0.014,-0.076,+0.168,+0.069,+0.079,-0.172,+0.041,+0.026,+0.029,+0.042,+0.001,-0.029,-0.042,-0.001,-0.001,+0.042,+0.012,-0.061,-0.042,-0.012,-0.018,+0.043,+0.005,+0.156,-0.039,+0.099
1783582226.474,23,26.6,0.0,0.58,+0.010,-0.316,-0.081,+0.041,-0.342,-0.071,-0.025,-0.342,-0.076,+0.072,-0.335,+0.000,-0.076,-0.325,-0.053,+0.147,-0.122,+0.095,-0.159,-0.145,-0.038,+0.200,+0.051,+0.086,-0.148,-0.005,-0.071,+0.199,+0.050,+0.085,-0.145,+0.020,+0.028,+0.055,+0.023,+0.007,-0.055,-0.023,-0.007,+0.026,+0.022,+0.017,-0.035,-0.062,-0.009,+0.009,+0.024,+0.010,+0.182,-0.057,+0.104
1783582226.513,24,21.1,1783582126700.1,0.58,+0.035,-0.335,-0.077,+0.066,-0.361,-0.067,+0.001,-0.361,-0.072,+0.099,-0.351,-0.009,-0.050,-0.344,-0.049,+0.173,-0.142,+0.100,-0.134,-0.164,-0.034,+0.229,+0.032,+0.090,-0.122,-0.024,-0.067,+0.235,+0.034,+0.096,-0.119,+0.001,+0.031,+0.082,+0.004,+0.012,-0.082,-0.004,-0.012,+0.054,+0.004,+0.023,-0.007,-0.081,-0.009,+0.036,+0.005,+0.015,+0.207,-0.076,+0.108
1783582226.546,25,26.8,1783582126666.7,0.58,+0.034,-0.336,-0.078,+0.065,-0.362,-0.067,+0.000,-0.361,-0.073,+0.099,-0.351,-0.009,-0.051,-0.345,-0.050,+0.173,-0.144,+0.098,-0.135,-0.164,-0.034,+0.231,+0.031,+0.088,-0.123,-0.024,-0.068,+0.243,+0.035,+0.099,-0.118,+0.001,+0.029,+0.081,+0.005,+0.014,-0.081,-0.005,-0.014,+0.055,+0.003,+0.023,-0.006,-0.082,-0.012,+0.037,+0.006,+0.016,+0.205,-0.076,+0.107
1783582226.583,26,33.2,0.0,0.60,+0.034,-0.338,-0.081,+0.065,-0.363,-0.071,-0.001,-0.363,-0.076,+0.098,-0.353,-0.011,-0.051,-0.346,-0.053,+0.172,-0.147,+0.095,-0.134,-0.166,-0.038,+0.234,+0.030,+0.083,-0.124,-0.025,-0.071,+0.269,+0.072,+0.203,-0.118,-0.000,+0.024,+0.082,+0.005,+0.014,-0.082,-0.005,-0.014,+0.057,+0.003,+0.022,-0.003,-0.084,-0.019,+0.039,+0.005,+0.014,+0.207,-0.077,+0.103
1783582226.622,27,30.9,0.0,0.60,+0.033,-0.339,-0.085,+0.064,-0.365,-0.075,-0.001,-0.364,-0.080,+0.098,-0.354,-0.014,-0.051,-0.347,-0.056,+0.172,-0.150,+0.091,-0.134,-0.167,-0.043,+0.237,+0.028,+0.078,-0.125,-0.026,-0.073,+0.295,+0.109,+0.307,-0.118,-0.001,+0.019,+0.083,+0.005,+0.014,-0.083,-0.005,-0.014,+0.059,+0.002,+0.021,-0.001,-0.086,-0.027,+0.040,+0.004,+0.012,+0.208,-0.078,+0.100
1783582226.664,28,26.6,1783582126717.7,0.60,+0.031,-0.340,-0.084,+0.062,-0.364,-0.075,-0.003,-0.364,-0.080,+0.097,-0.355,-0.014,-0.053,-0.348,-0.056,+0.171,-0.151,+0.092,-0.135,-0.167,-0.042,+0.237,+0.027,+0.076,-0.128,-0.025,-0.070,+0.318,+0.140,+0.397,-0.121,+0.001,+0.023,+0.082,+0.006,+0.016,-0.082,-0.006,-0.016,+0.060,+0.002,+0.022,+0.001,-0.087,-0.031,+0.041,+0.005,+0.015,+0.207,-0.079,+0.100
1783582226.707,29,20.3,1783582126693.7,0.60,+0.030,-0.340,-0.084,+0.061,-0.364,-0.075,-0.004,-0.364,-0.080,+0.096,-0.355,-0.015,-0.055,-0.348,-0.056,+0.170,-0.151,+0.092,-0.136,-0.167,-0.043,+0.236,+0.027,+0.076,-0.130,-0.024,-0.068,+0.336,+0.170,+0.481,-0.123,+0.001,+0.024,+0.081,+0.006,+0.018,-0.081,-0.006,-0.018,+0.060,+0.002,+0.021,+0.000,-0.088,-0.033,+0.041,+0.006,+0.016,+0.207,-0.080,+0.101
1783582226.746,30,27.0,0.0,0.59,+0.342,-0.571,-0.730,+0.373,-0.595,-0.722,+0.309,-0.594,-0.726,+0.408,-0.585,-0.662,+0.259,-0.578,-0.703,+0.480,-0.384,-0.555,+0.177,-0.400,-0.687,+0.548,-0.204,-0.572,+0.180,-0.253,-0.711,+0.674,-0.023,-0.061,+0.183,-0.225,-0.612,+0.393,-0.225,-0.631,-0.393,+0.225,+0.631,+0.380,-0.229,-0.629,+0.316,-0.314,-0.676,+0.358,-0.224,-0.629,+0.515,-0.309,-0.548
