# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582216.114,47,29.7,0.0,1.46,+0.031,-0.365,-0.132,+0.058,-0.389,-0.120,-0.005,-0.387,-0.124,+0.088,-0.361,-0.096,-0.065,-0.372,-0.101,+0.135,-0.173,+0.035,-0.140,-0.191,-0.093,+0.333,+0.168,+0.563,-0.143,-0.043,-0.112,+1.079,+0.168,+1.574,-0.082,-0.097,-0.076,+0.103,-0.008,-0.023,-0.103,+0.008,+0.023,+0.367,+0.186,+0.869,+0.033,-0.102,-0.040,+0.462,+0.204,+0.843,+0.168,-0.116,+0.047
1783582216.144,48,23.5,1783582126697.8,1.40,+1.582,-1.702,-3.885,+1.608,-1.725,-3.873,+1.547,-1.724,-3.877,+1.640,-1.696,-3.856,+1.486,-1.708,-3.853,+1.686,-1.510,-3.718,+1.411,-1.527,-3.846,+1.936,-1.082,-2.937,+1.410,-1.378,-3.861,+2.777,-1.196,-1.752,+1.477,-1.436,-3.827,+1.655,-1.344,-3.773,-1.655,+1.344,+3.773,+1.959,-1.093,-2.617,+1.582,-1.438,-3.795,+2.092,-1.071,-2.635,+1.721,-1.445,-3.710
1783582216.168,49,50.3,0.0,1.40,+3.133,-3.039,-7.638,+3.159,-3.062,-7.626,+3.098,-3.061,-7.630,+3.191,-3.030,-7.616,+3.037,-3.045,-7.606,+3.236,-2.847,-7.470,+2.963,-2.863,-7.600,+3.539,-2.332,-6.437,+2.963,-2.713,-7.610,+4.475,-2.560,-5.077,+3.035,-2.776,-7.578,+3.208,-2.680,-7.523,-3.208,+2.680,+7.523,+3.550,-2.372,-6.104,+3.130,-2.774,-7.550,+3.722,-2.347,-6.114,+3.274,-2.774,-7.466
1783582216.203,50,31.0,1783582126690.4,1.40,+4.679,-4.373,-11.381,+4.705,-4.396,-11.369,+4.644,-4.395,-11.373,+4.737,-4.364,-11.358,+4.582,-4.378,-11.347,+4.783,-4.180,-11.213,+4.509,-4.196,-11.343,+5.139,-3.574,-9.932,+4.510,-4.046,-11.351,+6.125,-3.908,-8.508,+4.586,-4.113,-11.320,+4.756,-4.013,-11.263,-4.756,+4.013,+11.263,+5.085,-3.719,-9.850,+4.676,-4.106,-11.296,+5.280,-3.701,-9.840,+4.826,-4.103,-11.207
1783582216.228,51,31.9,0.0,0.89,+4.679,-4.373,-11.381,+4.706,-4.396,-11.369,+4.645,-4.395,-11.373,+4.737,-4.365,-11.358,+4.582,-4.378,-11.347,+4.785,-4.180,-11.213,+4.510,-4.197,-11.344,+5.152,-3.567,-9.935,+4.513,-4.046,-11.355,+6.136,-3.938,-8.403,+4.588,-4.113,-11.331,+4.756,-4.012,-11.263,-4.756,+4.012,+11.263,+5.041,-3.792,-10.115,+4.675,-4.109,-11.297,+5.259,-3.707,-9.823,+4.826,-4.104,-11.207
1783582216.245,52,54.1,0.0,0.89,+4.680,-4.374,-11.381,+4.706,-4.396,-11.369,+4.645,-4.395,-11.373,+4.737,-4.365,-11.358,+4.581,-4.378,-11.347,+4.788,-4.180,-11.213,+4.511,-4.197,-11.345,+5.164,-3.560,-9.938,+4.515,-4.047,-11.358,+6.147,-3.968,-8.297,+4.591,-4.113,-11.341,+4.756,-4.012,-11.262,-4.756,+4.012,+11.262,+4.997,-3.865,-10.380,+4.673,-4.112,-11.298,+5.239,-3.713,-9.806,+4.826,-4.106,-11.206
1783582216.273,53,46.3,1783582126677.2,0.89,+3.128,-3.037,-7.629,+3.155,-3.059,-7.617,+3.093,-3.058,-7.621,+3.185,-3.029,-7.607,+3.030,-3.041,-7.597,+3.237,-2.844,-7.462,+2.959,-2.861,-7.593,+3.616,-2.221,-6.185,+2.963,-2.710,-7.606,+4.570,-2.642,-4.564,+3.038,-2.777,-7.589,+3.204,-2.675,-7.508,-3.204,+2.675,+7.508,+3.405,-2.594,-6.891,+3.119,-2.777,-7.548,+3.668,-2.377,-6.053,+3.272,-2.770,-7.455
1783582216.320,54,40.0,0.0,0.65,+1.574,-1.696,-3.867,+1.600,-1.719,-3.855,+1.539,-1.717,-3.859,+1.630,-1.689,-3.844,+1.476,-1.701,-3.834,+1.685,-1.503,-3.700,+1.404,-1.520,-3.830,+2.063,-0.876,-2.423,+1.408,-1.369,-3.842,+2.953,-1.310,-0.859,+1.482,-1.437,-3.826,+1.648,-1.335,-3.748,-1.648,+1.335,+3.748,+1.805,-1.320,-3.397,+1.561,-1.440,-3.793,+2.075,-1.037,-2.308,+1.712,-1.429,-3.696
1783582216.370,55,16.1,1783582126707.1,0.63,+0.022,-0.357,-0.108,+0.049,-0.379,-0.096,-0.014,-0.378,-0.100,+0.078,-0.353,-0.078,-0.076,-0.361,-0.076,+0.136,-0.164,+0.059,-0.149,-0.181,-0.070,+0.506,+0.468,+1.335,-0.145,-0.030,-0.083,+1.227,+0.014,+2.578,-0.073,-0.099,-0.067,+0.095,+0.002,+0.007,-0.095,-0.002,-0.007,+0.205,-0.049,+0.084,+0.004,-0.104,-0.042,+0.443,+0.238,+1.176,+0.151,-0.089,+0.057
1783582216.398,56,24.3,1783582126668.2,0.63,+0.022,-0.354,-0.101,+0.049,-0.376,-0.089,-0.014,-0.375,-0.093,+0.077,-0.353,-0.063,-0.077,-0.358,-0.069,+0.137,-0.161,+0.067,-0.150,-0.178,-0.062,+0.497,+0.472,+1.341,-0.146,-0.027,-0.076,+1.077,+0.012,+2.282,-0.074,-0.097,-0.060,+0.094,+0.003,+0.008,-0.094,-0.003,-0.008,+0.196,-0.049,+0.076,+0.002,-0.103,-0.042,+0.382,+0.177,+0.906,+0.146,-0.084,+0.060
1783582216.431,57,32.2,0.0,0.60,+0.028,-0.352,-0.094,+0.055,-0.374,-0.082,-0.007,-0.373,-0.085,+0.083,-0.353,-0.047,-0.069,-0.356,-0.062,+0.145,-0.158,+0.074,-0.146,-0.176,-0.056,+0.448,+0.384,+1.086,-0.141,-0.027,-0.075,+0.908,+0.026,+1.979,-0.071,-0.092,-0.054,+0.093,+0.003,+0.008,-0.093,-0.003,-0.008,+0.183,-0.052,+0.068,-0.003,-0.103,-0.029,+0.311,+0.111,+0.622,+0.150,-0.080,+0.062
1783582216.459,58,32.7,1783582126663.2,0.60,+0.035,-0.350,-0.087,+0.062,-0.372,-0.075,-0.001,-0.371,-0.078,+0.089,-0.354,-0.031,-0.061,-0.354,-0.055,+0.152,-0.155,+0.080,-0.142,-0.175,-0.051,+0.400,+0.296,+0.832,-0.135,-0.026,-0.073,+0.738,+0.039,+1.677,-0.067,-0.086,-0.048,+0.093,+0.003,+0.008,-0.093,-0.003,-0.008,+0.169,-0.055,+0.060,-0.007,-0.103,-0.016,+0.240,+0.045,+0.338,+0.154,-0.076,+0.065
1783582216.502,59,34.8,0.0,0.60,+0.043,-0.352,-0.092,+0.071,-0.373,-0.079,+0.008,-0.372,-0.082,+0.098,-0.357,-0.027,-0.050,-0.356,-0.062,+0.162,-0.155,+0.076,-0.135,-0.177,-0.055,+0.355,+0.202,+0.568,-0.126,-0.030,-0.083,+0.609,+0.048,+1.402,-0.061,-0.084,-0.053,+0.096,+0.000,+0.001,-0.096,-0.000,-0.001,+0.163,-0.061,+0.047,-0.008,-0.106,-0.008,+0.192,-0.025,+0.061,+0.164,-0.076,+0.059
1783582216.529,60,22.8,1783582126666.3,0.59,+0.048,-0.351,-0.088,+0.076,-0.373,-0.076,+0.013,-0.372,-0.079,+0.103,-0.357,-0.021,-0.044,-0.356,-0.060,+0.168,-0.152,+0.079,-0.133,-0.177,-0.054,+0.361,+0.202,+0.568,-0.122,-0.030,-0.085,+0.578,+0.071,+1.398,-0.057,-0.080,-0.051,+0.095,+0.001,+0.002,-0.095,-0.001,-0.002,+0.156,-0.065,+0.050,-0.016,-0.107,+0.010,+0.173,-0.031,+0.046,+0.162,-0.075,+0.058
1783582216.573,61,43.5,0.0,0.59,+0.053,-0.350,-0.085,+0.082,-0.372,-0.073,+0.018,-0.371,-0.075,+0.108,-0.356,-0.015,-0.039,-0.356,-0.058,+0.174,-0.148,+0.081,-0.130,-0.176,-0.053,+0.367,+0.202,+0.567,-0.117,-0.031,-0.087,+0.547,+0.094,+1.394,-0.052,-0.075,-0.049,+0.095,+0.001,+0.004,-0.095,-0.001,-0.004,+0.148,-0.070,+0.052,-0.025,-0.108,+0.028,+0.155,-0.036,+0.032,+0.161,-0.074,+0.056
1783582216.604,62,22.1,0.0,0.59,+0.055,-0.349,-0.080,+0.084,-0.370,-0.068,+0.020,-0.369,-0.071,+0.108,-0.358,+0.004,-0.038,-0.354,-0.053,+0.176,-0.148,+0.085,-0.130,-0.175,-0.049,+0.430,+0.297,+0.834,-0.117,-0.029,-0.082,+0.528,+0.106,+1.400,-0.055,-0.062,-0.032,+0.094,+0.002,+0.006,-0.094,-0.002,-0.006,+0.153,-0.080,+0.059,-0.021,-0.111,+0.035,+0.149,-0.042,+0.036,+0.157,-0.071,+0.056
1783582216.630,63,41.9,1783582126700.1,0.58,+0.056,-0.348,-0.074,+0.085,-0.369,-0.063,+0.022,-0.368,-0.065,+0.107,-0.360,+0.024,-0.038,-0.352,-0.047,+0.179,-0.148,+0.090,-0.129,-0.173,-0.044,+0.434,+0.286,+0.803,-0.118,-0.027,-0.076,+0.498,+0.121,+1.405,-0.055,-0.055,-0.018,+0.094,+0.003,+0.007,-0.094,-0.003,-0.007,+0.158,-0.091,+0.067,-0.018,-0.114,+0.043,+0.138,-0.052,+0.037,+0.153,-0.068,+0.055
1783582216.668,64,25.8,0.0,0.58,+0.058,-0.347,-0.068,+0.087,-0.368,-0.057,+0.023,-0.367,-0.060,+0.107,-0.362,+0.043,-0.039,-0.349,-0.041,+0.183,-0.148,+0.095,-0.129,-0.171,-0.039,+0.438,+0.275,+0.772,-0.118,-0.025,-0.070,+0.467,+0.135,+1.409,-0.055,-0.047,-0.004,+0.093,+0.003,+0.008,-0.093,-0.003,-0.008,+0.163,-0.103,+0.075,-0.015,-0.118,+0.051,+0.128,-0.063,+0.038,+0.149,-0.065,+0.055
1783582216.688,65,38.9,1783582126675.3,0.58,+0.061,-0.347,-0.065,+0.090,-0.367,-0.055,+0.026,-0.367,-0.057,+0.108,-0.365,+0.057,-0.037,-0.348,-0.038,+0.187,-0.150,+0.097,-0.127,-0.170,-0.038,+0.397,+0.171,+0.481,-0.117,-0.024,-0.068,+0.447,+0.142,+1.412,-0.054,-0.040,+0.007,+0.094,+0.002,+0.006,-0.094,-0.002,-0.006,+0.171,-0.113,+0.081,-0.006,-0.121,+0.055,+0.126,-0.072,+0.038,+0.155,-0.064,+0.055
1783582216.731,66,29.0,0.0,0.58,+0.060,-0.347,-0.062,+0.089,-0.367,-0.053,+0.025,-0.367,-0.055,+0.106,-0.369,+0.073,-0.039,-0.348,-0.035,+0.185,-0.152,+0.097,-0.126,-0.170,-0.036,+0.352,+0.068,+0.190,-0.118,-0.022,-0.061,+0.426,+0.150,+1.410,-0.048,-0.038,+0.015,+0.094,+0.001,+0.004,-0.094,-0.001,-0.004,+0.181,-0.120,+0.089,+0.005,-0.120,+0.056,+0.126,-0.081,+0.043,+0.158,-0.062,+0.053
1783582216.760,67,26.3,1783582126679.9,0.58,+0.056,-0.347,-0.062,+0.085,-0.367,-0.052,+0.020,-0.367,-0.054,+0.102,-0.370,+0.074,-0.044,-0.348,-0.034,+0.182,-0.151,+0.096,-0.127,-0.169,-0.035,+0.289,-0.038,-0.107,-0.122,-0.020,-0.056,+0.413,+0.154,+1.406,-0.040,-0.048,+0.009,+0.094,+0.001,+0.003,-0.094,-0.001,-0.003,+0.182,-0.119,+0.092,+0.007,-0.116,+0.054,+0.123,-0.085,+0.044,+0.154,-0.060,+0.050
1783582216.797,68,43.4,0.0,0.58,+0.056,-0.347,-0.060,+0.085,-0.367,-0.051,+0.021,-0.367,-0.053,+0.102,-0.370,+0.076,-0.043,-0.349,-0.034,+0.180,-0.151,+0.095,-0.128,-0.170,-0.033,+0.286,-0.038,-0.106,-0.122,-0.020,-0.056,+0.431,+0.151,+1.396,-0.042,-0.045,+0.008,+0.094,+0.000,+0.001,-0.094,-0.000,-0.001,+0.183,-0.115,+0.089,+0.008,-0.115,+0.053,+0.127,-0.079,+0.044,+0.154,-0.061,+0.049
1783582216.824,69,24.5,1783582126677.9,0.58,+0.057,-0.347,-0.059,+0.086,-0.367,-0.050,+0.022,-0.366,-0.053,+0.101,-0.370,+0.078,-0.043,-0.350,-0.033,+0.178,-0.151,+0.094,-0.129,-0.171,-0.032,+0.283,-0.038,-0.106,-0.121,-0.020,-0.056,+0.448,+0.147,+1.387,-0.045,-0.043,+0.006,+0.095,-0.000,-0.001,-0.095,+0.000,+0.001,+0.184,-0.111,+0.087,+0.009,-0.114,+0.051,+0.130,-0.074,+0.044,+0.153,-0.061,+0.047
1783582216.847,70,38.8,0.0,0.57,+0.050,-0.346,-0.053,+0.080,-0.366,-0.045,+0.016,-0.365,-0.048,+0.095,-0.368,+0.084,-0.047,-0.350,-0.030,+0.170,-0.147,+0.096,-0.135,-0.169,-0.026,+0.272,-0.035,-0.098,-0.127,-0.018,-0.052,+1.153,+0.721,+4.738,-0.051,-0.048,+0.002,+0.092,+0.001,+0.002,-0.092,-0.001,-0.002,+0.177,-0.100,+0.085,+0.000,-0.108,+0.055,+0.131,-0.065,+0.047,+0.150,-0.061,+0.050
1783582216.873,71,42.4,0.0,0.57,+0.048,-0.345,-0.048,+0.077,-0.364,-0.039,+0.014,-0.363,-0.042,+0.092,-0.366,+0.088,-0.048,-0.349,-0.026,+0.167,-0.144,+0.099,-0.141,-0.167,-0.021,+0.265,-0.032,-0.090,-0.130,-0.018,-0.052,+1.860,+1.293,+8.094,-0.062,-0.049,-0.000,+0.091,+0.002,+0.006,-0.091,-0.002,-0.006,+0.167,-0.092,+0.081,-0.010,-0.107,+0.061,+0.129,-0.056,+0.045,+0.150,-0.063,+0.056
1783582216.902,72,35.8,1783582126688.6,0.57,+0.045,-0.343,-0.043,+0.075,-0.362,-0.034,+0.013,-0.361,-0.037,+0.090,-0.363,+0.092,-0.049,-0.347,-0.022,+0.165,-0.141,+0.102,-0.146,-0.165,-0.016,+0.257,-0.029,-0.082,-0.132,-0.018,-0.051,+2.567,+1.865,+11.449,-0.073,-0.050,-0.002,+0.089,+0.003,+0.009,-0.089,-0.003,-0.009,+0.157,-0.085,+0.077,-0.020,-0.106,+0.068,+0.127,-0.047,+0.043,+0.150,-0.065,+0.062
1783582216.941,73,44.4,0.0,0.55,+0.034,-0.342,-0.038,+0.063,-0.361,-0.030,+0.001,-0.360,-0.033,+0.077,-0.361,+0.095,-0.060,-0.345,-0.018,+0.152,-0.139,+0.106,-0.155,-0.162,-0.010,+0.245,-0.026,-0.072,-0.143,-0.015,-0.043,+2.512,+1.811,+11.147,-0.077,-0.061,-0.004,+0.085,+0.005,+0.015,-0.085,-0.005,-0.015,+0.154,-0.071,+0.071,-0.024,-0.097,+0.057,+0.137,-0.040,+0.042,+0.142,-0.065,+0.065
1783582216.981,74,20.7,1783582126701.4,0.55,+0.022,-0.340,-0.034,+0.051,-0.359,-0.026,-0.011,-0.358,-0.028,+0.065,-0.359,+0.097,-0.072,-0.343,-0.013,+0.140,-0.137,+0.109,-0.163,-0.159,-0.005,+0.232,-0.022,-0.062,-0.153,-0.012,-0.034,+2.457,+1.758,+10.845,-0.081,-0.072,-0.007,+0.082,+0.008,+0.021,-0.082,-0.008,-0.021,+0.150,-0.058,+0.065,-0.028,-0.088,+0.046,+0.147,-0.033,+0.040,+0.134,-0.064,+0.068
1783582217.003,75,30.3,0.0,0.54,+0.018,-0.341,-0.036,+0.047,-0.360,-0.029,-0.015,-0.359,-0.031,+0.062,-0.357,+0.081,-0.076,-0.343,-0.016,+0.135,-0.140,+0.106,-0.164,-0.160,-0.007,+0.228,-0.025,-0.069,-0.156,-0.011,-0.032,+1.720,+1.123,+7.174,-0.082,-0.075,-0.005,+0.083,+0.007,+0.020,-0.083,-0.007,-0.020,+0.160,-0.053,+0.056,-0.022,-0.084,+0.032,+0.166,-0.033,+0.034,+0.133,-0.065,+0.066
1783582217.032,76,46.1,1783582126668.7,0.54,+0.015,-0.343,-0.039,+0.042,-0.361,-0.032,-0.019,-0.360,-0.035,+0.058,-0.355,+0.065,-0.081,-0.343,-0.018,+0.130,-0.142,+0.103,-0.165,-0.161,-0.009,+0.225,-0.028,-0.077,-0.159,-0.011,-0.030,+0.982,+0.489,+3.502,-0.084,-0.077,-0.003,+0.084,+0.007,+0.019,-0.084,-0.007,-0.019,+0.169,-0.047,+0.046,-0.016,-0.080,+0.019,+0.186,-0.032,+0.028,+0.131,-0.067,+0.064
1783582217.060,77,30.5,0.0,0.56,+0.007,-0.345,-0.045,+0.034,-0.363,-0.038,-0.027,-0.362,-0.041,+0.050,-0.358,+0.060,-0.090,-0.343,-0.023,+0.120,-0.147,+0.098,-0.168,-0.163,-0.012,+0.216,-0.034,-0.092,-0.166,-0.009,-0.026,+0.340,-0.119,+0.062,-0.091,-0.074,+0.001,+0.085,+0.006,+0.016,-0.085,-0.006,-0.016,+0.181,-0.053,-0.005,-0.003,-0.076,+0.006,+0.203,-0.044,-0.022,+0.131,-0.071,+0.057
1783582217.080,78,46.6,0.0,0.56,+0.005,-0.347,-0.051,+0.031,-0.365,-0.045,-0.030,-0.364,-0.047,+0.047,-0.361,+0.055,-0.093,-0.346,-0.029,+0.117,-0.150,+0.092,-0.168,-0.165,-0.018,+0.213,-0.042,-0.110,-0.169,-0.010,-0.026,+0.442,-0.096,+0.284,-0.097,-0.068,+0.003,+0.086,+0.004,+0.012,-0.086,-0.004,-0.012,+0.186,-0.065,-0.048,+0.005,-0.076,+0.008,+0.207,-0.059,-0.068,+0.136,-0.075,+0.052
1783582217.101,79,52.0,1783582126671.3,0.56,+0.002,-0.349,-0.057,+0.029,-0.367,-0.051,-0.032,-0.366,-0.053,+0.045,-0.364,+0.051,-0.096,-0.348,-0.034,+0.114,-0.153,+0.087,-0.168,-0.168,-0.023,+0.210,-0.050,-0.128,-0.171,-0.010,-0.027,+0.543,-0.074,+0.507,-0.103,-0.062,+0.006,+0.088,+0.003,+0.008,-0.088,-0.003,-0.008,+0.192,-0.077,-0.092,+0.013,-0.076,+0.010,+0.212,-0.074,-0.114,+0.140,-0.080,+0.047
1783582217.125,80,42.3,0.0,0.57,-0.002,-0.351,-0.061,+0.025,-0.368,-0.055,-0.037,-0.368,-0.057,+0.040,-0.369,+0.061,-0.100,-0.349,-0.037,+0.108,-0.155,+0.083,-0.169,-0.170,-0.025,+0.203,-0.059,-0.147,-0.172,-0.012,-0.031,+0.692,-0.036,+0.819,-0.109,-0.058,+0.007,+0.087,+0.002,+0.007,-0.087,-0.002,-0.007,+0.193,-0.089,-0.139,+0.023,-0.075,+0.009,+0.213,-0.085,-0.147,+0.141,-0.082,+0.042
1783582217.149,81,42.0,0.0,0.57,-0.005,-0.353,-0.064,+0.021,-0.370,-0.058,-0.041,-0.369,-0.060,+0.036,-0.374,+0.070,-0.105,-0.350,-0.039,+0.103,-0.158,+0.079,-0.170,-0.171,-0.026,+0.196,-0.067,-0.167,-0.173,-0.015,-0.035,+0.842,+0.002,+1.131,-0.114,-0.053,+0.008,+0.087,+0.002,+0.006,-0.087,-0.002,-0.006,+0.195,-0.102,-0.187,+0.032,-0.074,+0.008,+0.215,-0.096,-0.179,+0.143,-0.084,+0.037
1783582217.177,82,46.0,1783582126680.8,0.57,-0.005,-0.353,-0.064,+0.021,-0.370,-0.059,-0.041,-0.369,-0.061,+0.036,-0.374,+0.069,-0.105,-0.351,-0.040,+0.102,-0.158,+0.077,-0.170,-0.172,-0.025,+0.194,-0.072,-0.179,-0.170,-0.017,-0.041,+0.896,+0.013,+1.213,-0.114,-0.053,+0.008,+0.087,+0.002,+0.006,-0.087,-0.002,-0.006,+0.195,-0.103,-0.193,+0.033,-0.072,+0.007,+0.220,-0.094,-0.168,+0.142,-0.084,+0.037
1783582217.201,83,29.9,0.0,0.57,-0.001,-0.354,-0.063,+0.025,-0.370,-0.057,-0.037,-0.369,-0.059,+0.043,-0.367,+0.047,-0.100,-0.350,-0.039,+0.108,-0.161,+0.018,-0.168,-0.172,-0.025,+0.199,-0.074,-0.178,-0.165,-0.021,-0.049,+0.964,+0.028,+1.290,-0.110,-0.055,-0.001,+0.086,+0.003,+0.008,-0.086,-0.003,-0.008,+0.196,-0.105,-0.198,+0.035,-0.075,+0.010,+0.225,-0.093,-0.156,+0.146,-0.097,-0.011
1783582217.222,84,48.1,0.0,0.57,+0.004,-0.354,-0.063,+0.029,-0.370,-0.055,-0.033,-0.369,-0.058,+0.051,-0.360,+0.025,-0.095,-0.350,-0.038,+0.114,-0.165,-0.041,-0.166,-0.172,-0.026,+0.204,-0.076,-0.177,-0.159,-0.025,-0.058,+1.031,+0.043,+1.367,-0.106,-0.056,-0.009,+0.086,+0.003,+0.009,-0.086,-0.003,-0.009,+0.197,-0.107,-0.204,+0.037,-0.077,+0.013,+0.230,-0.091,-0.143,+0.151,-0.110,-0.058
1783582217.245,85,58.9,1783582126681.9,0.57,+0.008,-0.354,-0.061,+0.033,-0.370,-0.052,-0.029,-0.369,-0.056,+0.058,-0.353,+0.003,-0.090,-0.350,-0.036,+0.120,-0.168,-0.098,-0.164,-0.171,-0.027,+0.211,-0.073,-0.165,-0.157,-0.025,-0.060,+1.045,+0.046,+1.363,-0.102,-0.057,-0.017,+0.086,+0.003,+0.009,-0.086,-0.003,-0.009,+0.198,-0.108,-0.203,+0.037,-0.081,+0.017,+0.230,-0.091,-0.142,+0.156,-0.123,-0.106
1783582217.268,86,34.4,0.0,0.57,+0.010,-0.352,-0.056,+0.035,-0.368,-0.046,-0.027,-0.367,-0.049,+0.063,-0.344,-0.017,-0.089,-0.350,-0.027,+0.125,-0.169,-0.150,-0.163,-0.169,-0.024,+0.215,-0.069,-0.150,-0.158,-0.025,-0.059,+1.051,+0.059,+1.352,-0.101,-0.058,-0.022,+0.084,+0.005,+0.014,-0.084,-0.005,-0.014,+0.198,-0.106,-0.193,+0.036,-0.084,+0.023,+0.229,-0.090,-0.137,+0.160,-0.134,-0.150
1783582217.292,87,40.6,1783582126662.0,0.57,+0.012,-0.350,-0.051,+0.037,-0.367,-0.039,-0.025,-0.366,-0.042,+0.069,-0.334,-0.037,-0.088,-0.350,-0.017,+0.129,-0.171,-0.202,-0.163,-0.168,-0.021,+0.220,-0.064,-0.134,-0.158,-0.024,-0.057,+1.057,+0.071,+1.342,-0.099,-0.058,-0.026,+0.082,+0.007,+0.019,-0.082,-0.007,-0.019,+0.198,-0.104,-0.183,+0.035,-0.087,+0.029,+0.227,-0.089,-0.133,+0.163,-0.146,-0.195
1783582217.316,88,41.4,0.0,0.57,+0.010,-0.349,-0.047,+0.035,-0.366,-0.035,-0.027,-0.365,-0.037,+0.067,-0.332,-0.036,-0.092,-0.350,-0.009,+0.128,-0.170,-0.197,-0.165,-0.166,-0.018,+0.217,-0.063,-0.132,-0.160,-0.023,-0.053,+1.049,+0.079,+1.336,-0.101,-0.057,-0.022,+0.081,+0.008,+0.023,-0.081,-0.008,-0.023,+0.198,-0.101,-0.174,+0.033,-0.086,+0.032,+0.225,-0.088,-0.130,+0.161,-0.145,-0.192
1783582217.338,89,60.6,0.0,0.57,+0.010,-0.350,-0.047,+0.035,-0.366,-0.035,-0.027,-0.365,-0.038,+0.072,-0.322,-0.073,-0.092,-0.351,-0.008,+0.127,-0.169,-0.196,-0.166,-0.167,-0.018,+0.217,-0.064,-0.134,-0.160,-0.023,-0.054,+1.043,+0.077,+1.328,-0.101,-0.057,-0.023,+0.081,+0.008,+0.023,-0.081,-0.008,-0.023,+0.199,-0.100,-0.168,+0.034,-0.087,+0.030,+0.225,-0.088,-0.131,+0.161,-0.145,-0.194
1783582217.365,90,32.4,1783582126668.4,0.57,+0.010,-0.350,-0.047,+0.035,-0.366,-0.036,-0.026,-0.365,-0.038,+0.077,-0.312,-0.109,-0.093,-0.352,-0.008,+0.127,-0.169,-0.195,-0.166,-0.167,-0.019,+0.216,-0.064,-0.136,-0.160,-0.023,-0.054,+1.036,+0.075,+1.320,-0.101,-0.056,-0.023,+0.081,+0.008,+0.022,-0.081,-0.008,-0.022,+0.200,-0.098,-0.163,+0.034,-0.088,+0.029,+0.226,-0.089,-0.133,+0.161,-0.146,-0.195
1783582217.388,91,42.7,0.0,0.57,+0.011,-0.351,-0.052,+0.037,-0.368,-0.040,-0.024,-0.367,-0.043,+0.084,-0.304,-0.146,-0.089,-0.352,-0.016,+0.129,-0.171,-0.200,-0.165,-0.169,-0.022,+0.218,-0.065,-0.140,-0.157,-0.025,-0.060,+1.037,+0.065,+1.318,-0.099,-0.057,-0.027,+0.083,+0.006,+0.018,-0.083,-0.006,-0.018,+0.203,-0.100,-0.166,+0.037,-0.089,+0.026,+0.229,-0.091,-0.137,+0.163,-0.147,-0.200
1783582217.403,92,61.1,0.0,0.57,+0.010,-0.352,-0.056,+0.036,-0.369,-0.044,-0.025,-0.368,-0.047,+0.082,-0.306,-0.148,-0.091,-0.354,-0.019,+0.127,-0.171,-0.205,-0.165,-0.170,-0.026,+0.216,-0.065,-0.143,-0.157,-0.025,-0.060,+1.022,+0.054,+1.318,-0.096,-0.061,-0.020,+0.085,+0.005,+0.014,-0.085,-0.005,-0.014,+0.202,-0.100,-0.172,+0.033,-0.085,+0.024,+0.233,-0.090,-0.136,+0.162,-0.144,-0.204
1783582217.428,93,43.5,1783582126648.4,0.57,+0.009,-0.353,-0.060,+0.036,-0.371,-0.047,-0.026,-0.369,-0.051,+0.081,-0.307,-0.150,-0.092,-0.355,-0.022,+0.126,-0.172,-0.210,-0.166,-0.170,-0.030,+0.214,-0.065,-0.147,-0.157,-0.025,-0.061,+1.008,+0.044,+1.319,-0.094,-0.065,-0.013,+0.086,+0.004,+0.010,-0.086,-0.004,-0.010,+0.201,-0.101,-0.177,+0.029,-0.081,+0.022,+0.238,-0.089,-0.135,+0.160,-0.142,-0.208
1783582217.450,94,42.4,0.0,0.57,+0.007,-0.352,-0.059,+0.033,-0.370,-0.047,-0.029,-0.369,-0.051,+0.073,-0.317,-0.114,-0.097,-0.356,-0.016,+0.123,-0.172,-0.210,-0.167,-0.169,-0.029,+0.211,-0.064,-0.145,-0.160,-0.024,-0.056,+0.993,+0.044,+1.322,-0.094,-0.069,-0.003,+0.086,+0.004,+0.010,-0.086,-0.004,-0.010,+0.198,-0.100,-0.178,+0.023,-0.076,+0.023,+0.239,-0.086,-0.129,+0.157,-0.138,-0.207
