# model_type: yolov8-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500341.414,21,27.6,0.79,-0.069,-0.341,-0.038,-0.042,-0.379,-0.028,-0.098,-0.367,-0.032,+0.015,-0.385,+0.027,-0.116,-0.348,-0.028,+0.108,-0.215,+0.144,-0.192,-0.187,+0.065,+0.254,-0.036,+0.073,-0.220,-0.046,-0.058,+0.328,-0.004,-0.011,-0.193,-0.039,-0.059,+0.074,+0.006,+0.016,-0.074,-0.006,-0.016,+0.080,-0.042,+0.053,-0.032,-0.050,+0.018,+0.115,-0.036,+0.062,+0.142,-0.063,+0.083
1783500341.442,22,35.9,1.43,-0.068,-0.343,-0.040,-0.040,-0.381,-0.033,-0.096,-0.369,-0.036,+0.016,-0.386,+0.028,-0.114,-0.350,-0.032,+0.106,-0.217,+0.142,-0.191,-0.188,+0.060,+0.251,-0.045,+0.073,-0.220,-0.047,-0.060,+0.335,-0.010,-0.025,-0.193,-0.040,-0.062,+0.074,+0.007,+0.019,-0.074,-0.007,-0.019,+0.086,-0.042,+0.052,-0.032,-0.051,+0.016,+0.124,-0.033,+0.063,+0.138,-0.066,+0.076
1783500341.467,23,36.9,1.43,-0.067,-0.345,-0.043,-0.038,-0.382,-0.038,-0.094,-0.370,-0.041,+0.017,-0.388,+0.030,-0.113,-0.351,-0.036,+0.105,-0.220,+0.140,-0.190,-0.189,+0.056,+0.249,-0.053,+0.073,-0.220,-0.048,-0.062,+0.341,-0.016,-0.038,-0.193,-0.042,-0.065,+0.074,+0.008,+0.022,-0.074,-0.008,-0.022,+0.093,-0.042,+0.050,-0.031,-0.053,+0.013,+0.132,-0.031,+0.063,+0.135,-0.068,+0.068
1783500341.489,24,44.3,1.52,-0.064,-0.348,-0.045,-0.034,-0.384,-0.043,-0.091,-0.373,-0.046,+0.020,-0.389,+0.032,-0.112,-0.352,-0.039,+0.104,-0.223,+0.139,-0.191,-0.188,+0.052,+0.293,-0.030,+0.316,-0.216,-0.049,-0.065,+0.476,-0.004,+0.211,-0.191,-0.043,-0.068,+0.075,+0.009,+0.025,-0.075,-0.009,-0.025,+0.110,-0.051,+0.058,-0.032,-0.065,+0.013,+0.161,-0.037,+0.065,+0.137,-0.079,+0.068
1783500341.514,25,40.5,1.52,-0.062,-0.348,-0.045,-0.030,-0.384,-0.046,-0.090,-0.373,-0.048,+0.023,-0.390,+0.036,-0.111,-0.352,-0.039,+0.105,-0.224,+0.138,-0.193,-0.186,+0.052,+0.342,-0.001,+0.560,-0.212,-0.048,-0.066,+0.612,+0.009,+0.464,-0.187,-0.042,-0.067,+0.077,+0.009,+0.025,-0.077,-0.009,-0.025,+0.124,-0.060,+0.069,-0.031,-0.077,+0.015,+0.186,-0.043,+0.069,+0.144,-0.089,+0.076
1783500341.550,26,36.3,1.52,-0.060,-0.349,-0.045,-0.027,-0.385,-0.049,-0.088,-0.373,-0.049,+0.025,-0.390,+0.040,-0.111,-0.353,-0.038,+0.106,-0.225,+0.138,-0.195,-0.184,+0.051,+0.391,+0.027,+0.804,-0.209,-0.047,-0.067,+0.749,+0.023,+0.718,-0.184,-0.042,-0.067,+0.078,+0.009,+0.025,-0.078,-0.009,-0.025,+0.139,-0.069,+0.079,-0.030,-0.088,+0.018,+0.211,-0.049,+0.073,+0.150,-0.098,+0.084
1783500341.583,27,28.4,0.78,-0.056,-0.348,-0.044,-0.022,-0.384,-0.048,-0.085,-0.374,-0.048,+0.029,-0.389,+0.044,-0.109,-0.353,-0.037,+0.109,-0.226,+0.139,-0.193,-0.182,+0.052,+0.458,+0.044,+1.239,-0.202,-0.045,-0.067,+0.976,-0.135,+1.533,-0.179,-0.037,-0.064,+0.079,+0.008,+0.023,-0.079,-0.008,-0.023,+0.145,-0.081,+0.081,-0.033,-0.102,+0.022,+0.217,-0.057,+0.079,+0.146,-0.108,+0.081
1783500341.609,28,35.1,0.78,-0.053,-0.348,-0.043,-0.018,-0.383,-0.048,-0.082,-0.374,-0.047,+0.034,-0.389,+0.047,-0.107,-0.352,-0.035,+0.111,-0.228,+0.141,-0.191,-0.180,+0.053,+0.526,+0.061,+1.673,-0.196,-0.042,-0.067,+1.203,-0.292,+2.348,-0.174,-0.033,-0.061,+0.080,+0.008,+0.021,-0.080,-0.008,-0.021,+0.151,-0.094,+0.082,-0.035,-0.116,+0.025,+0.223,-0.066,+0.085,+0.142,-0.118,+0.078
1783500341.642,29,34.1,0.76,-0.050,-0.346,-0.043,-0.016,-0.382,-0.046,-0.079,-0.373,-0.046,+0.037,-0.388,+0.048,-0.103,-0.352,-0.036,+0.115,-0.229,+0.142,-0.185,-0.177,+0.052,+0.610,-0.009,+2.159,-0.194,-0.041,-0.066,+2.233,-1.613,+6.202,-0.172,-0.029,-0.061,+0.079,+0.007,+0.020,-0.079,-0.007,-0.020,+0.140,-0.095,+0.073,-0.038,-0.118,+0.027,+0.196,-0.065,+0.081,+0.132,-0.120,+0.068
1783500341.693,30,27.1,0.76,-0.048,-0.345,-0.043,-0.014,-0.381,-0.045,-0.077,-0.373,-0.044,+0.039,-0.388,+0.049,-0.100,-0.351,-0.037,+0.120,-0.230,+0.143,-0.180,-0.174,+0.051,+0.694,-0.079,+2.646,-0.192,-0.039,-0.065,+3.263,-2.934,+10.056,-0.170,-0.026,-0.061,+0.079,+0.007,+0.019,-0.079,-0.007,-0.019,+0.130,-0.096,+0.063,-0.041,-0.120,+0.028,+0.169,-0.064,+0.076,+0.122,-0.122,+0.057
